SEG_ID	Doc	Source	Tagged Source	Target	MT	Tagged_Target	Error Category	Severity	Annotator_ID
1	doc30	L’image du mois : Hydrocéphalie sévère chez un enfant avec dystrophie myotonique  congénitale.		Image of the month: severe hydrocephalus in a child with congenital myotonic dystrophy.	Huawei_AGI_run3				217670
2	doc30	Un jeune patient atteint de dystrophie myotonique congénitale, ou maladie de Steinert, présente, à l’âge de 4 mois et demi, un décrochage de son périmètre crânien et des signes d’hypertension intracrânienne.		A young patient with congenital myotonic dystrophy, or steinert's disease, presents, at the age of 41/2 months, a stall of his cranial perimeter and signs of intracranial hypertension.	Huawei_AGI_run3				217670
3	doc30	Le bilan radiologique révèle une hydrocéphalie majeure.		Radiological evaluation revealed major hydrocephalus.	Huawei_AGI_run3				217670
4	doc30	L’enfant évolue favorablement après dérivation ventriculopéritonéale.		The child evolves favorably after ventriculoperitoneal shunt.	Huawei_AGI_run3				217670
5	doc30	Alors que la ventriculomégalie est fréquente lors d’une dystrophie myotonique congénitale, l’hydrocéphalie avec signes d’hypertension intracrânienne est rare, d’où la nécessité d’un suivi régulier du périmètre crânien.		While ventriculomegaly is common in congenital myotonic dystrophy, hydrocephalus with signs of intracranial hypertension is rare, necessitating regular monitoring of the head circumference.	Huawei_AGI_run3				217670
1	doc31	Cas clinique. Une ostéomyélite aiguë néonatale, un diagnostic parfois fortuit qui peut changer une vie.		Clinical case. acute neonatal osteomyelitis, a sometimes fortuitous diagnosis that can change a life.	Huawei_AGI_run3				217670
2	doc31	L’ostéomyélite aiguë néonatale est un diagnostic rare, mais qui doit être posé pour en diminuer les comorbidités.		Acute neonatal osteomyelitis is a rare diagnosis but must be made to reduce its comorbidities.	Huawei_AGI_run3				217670
3	doc31	Le staphylocoque doré est le germe le plus souvent en cause.		Staphylococcus aureus is the most common causative organism.	Huawei_AGI_run3				217670
4	doc31	La difficulté diagnostique réside dans sa pauci-symptomatologie, en particulier chez le prématuré. 		The diagnostic difficulty lies in its pauci-symptomatology, especially in premature infants.	Huawei_AGI_run3				217670
5	doc31	La voie de contamination la plus fréquente est hématogène.		The most common route of contamination is haematogenic.	Huawei_AGI_run3				217670
6	doc31	Les facteurs de risque inhérents à la prématurité sont le monitoring invasif, les prélèvements à répétition, le cathétérisme central prolongé, une réponse immunitaire immature et la durée d’hospitalisation.		Risk factors for prematurity include invasive monitoring, repeat sampling, prolonged central catheterization, immature immune response and length of hospital stay.	Huawei_AGI_run3				217670
7	doc31	Nous rapportons le cas d’une ostéomyélite secondaire à un sepsis à staphylocoque doré chez un prématuré né à 25 semaines et 3 jours d’aménorrhée.		We report the case of osteomyelitis secondary to staphylococcus aureus sepsis in a premature infant born at 25 weeks and 3 days of gestation.	Huawei_AGI_run3				217670
8	doc31	Le diagnostic a été réalisé fortuitement sur une radiographie d’abdomen à blanc.		The diagnosis was made incidentally on a blank abdominal radiograph.	Huawei_AGI_run3				217670
9	doc31	La faible compliance parentale pour le suivi de l’enfant ne nous permet pas d’affirmer un futur sans séquelle, même si les éléments à notre disposition lors d’une consultation à 8 mois laissent penser une évolution favorable.		The low parental compliance for the follow-up of the child does not allow us to confirm a future without sequelae, even if the elements available to us during a consultation at 8 months suggest a favorable evolution.	Huawei_AGI_run3				217670
10	doc31	L’ostéomyélite aiguë néonatale est un diagnostic difficile à poser, mais crucial pour le développement futur de l’enfant.		Acute neonatal osteomyelitis is a difficult diagnosis to make, but crucial for the future development of the child.	Huawei_AGI_run3				217670
1	doc32	RéSUMé:		ABSTRACT:	Huawei_AGI_run3				217670
2	doc32	Depuis quelques mois, jamais nos concitoyens n’ont autant entendu parler de santé publique.		In recent months, our fellow citizens have never heard so much about public health.	Huawei_AGI_run3				217670
3	doc32	La pandémie de SARS-CoV-2 a mis en lumière le rôle essentiel de la santé publique pour la protection de la santé et a été un puissant révélateur de la capacité actuelle de la santé publique ainsi que des correctifs à apporter et des exigences à rencontrer dans le futur.		The sars-cov-2 pandemic highlighted the essential role of public health in protecting health and was a powerful indicator of current public health capacity, as well as corrective measures and requirements for the future.	Huawei_AGI_run3				217670
4	doc32	À cette fin, nous avons identifié plusieurs pistes pour redonner du pouvoir à la santé publique au Québec et s’assurer de cette façon qu’elle puisse contribuer de manière significative à la santé de la population.		To this end, we have identified several avenues to restore power to public health in quebec and ensure that it can make a significant contribution to the health of the population.	Huawei_AGI_run3				217670
5	doc32	Plus particulièrement, nous proposons que même si les réformes doivent continuer d’accroître son travail de protection de la santé, des efforts substantiels sont nécessaires pour renforcer ses systèmes de surveillance, de prévention, de promotion de la santé et de soins de première ligne pour qu’ils soient accessibles, efficaces et complets.		In particular, we propose that while reforms should continue to increase its work in health protection, substantial efforts are needed to strengthen its surveillance, prevention, health promotion and primary care systems to make them accessible, effective and comprehensive.	Huawei_AGI_run3				217670
1	doc33	Non-compaction du ventricule gauche : diagnostic et prise en charge.		Left ventricular non-compaction: diagnosis and management.	Huawei_AGI_run3				217670
2	doc33	La non-compaction du ventricule gauche (NCVG) est une malformation congénitale caractérisée par la présence de trabéculations proéminentes et des récessus intertrabéculaires profonds.		Left ventricular non-compaction (lvnc) is a congenital malformation characterized by the presence of prominent trabeculations and deep intertrabecular recesses.	Huawei_AGI_run3				217670
3	doc33	Bien que la NCVG puisse être diagnostiquée par l’échocardiographie ou l’imagerie par résonance magnétique (IRM) cardiaque, il n’y a actuellement pas de critère permettant un diagnostic formel.		Although lvn can be diagnosed by echocardiography or cardiac magnetic resonance imaging (mri), there are currently no formal diagnostic criteria.	Huawei_AGI_run3				217670
4	doc33	Les patients atteints sont à risque de présenter une insuffisance cardiaque, des arythmies malignes et des événements thrombo-emboliques.		Patients with this condition are at risk of heart failure, malignant arrhythmias and thromboembolic events.	Huawei_AGI_run3				217670
5	doc33	Le diagnostic peut être difficile dans les formes atypiques.		Diagnosis can be difficult in atypical forms.	Huawei_AGI_run3				217670
6	doc33	La gestion thérapeutique est controversée et dépend de la présentation clinique.		Therapeutic management is controversial and depends on the clinical presentation.	Huawei_AGI_run3				217670
7	doc33	Les formes familiales existent, justifiant un conseil génétique.		Familial forms exist, justifying genetic counseling.	Huawei_AGI_run3				217670
8	doc33	Cet article a pour objectif d’optimaliser les connaissances et la prise en charge de la NCVG en rappelant les critères diagnostiques actuels.		This article aims to optimize the knowledge and management of the ncvg by recalling the current diagnostic criteria.	Huawei_AGI_run3				217670
1	doc36	Contraception et maladie thromboembolique veineuse.		Contraception and venous thromboembolism.	Huawei_AGI_run3				217670
2	doc36	En 2020, la contraception orale combinée reste la méthode contraceptive la plus utilisée en Suisse et en Europe, et son usage est retrouvé dans environ la moitié des événements de maladie thromboembolique veineuse (MTEV) des femmes de moins de 50 ans.		In 2020, combined oral contraception remains the most widely used contraceptive method in switzerland and europe, and its use is found in about half of venous thromboembolic disease (vte) events in women under 50.	Huawei_AGI_run3				217670
3	doc36	Dans cette revue narrative, nous décrivons les déterminants du risque de MTEV en fonction du type de contraceptif et des facteurs de risque acquis ou génétiques des utilisatrices, en se basant sur les recommandations actuelles de prescription.		In this narrative review, we describe the determinants of vte risk according to the type of contraceptive and the acquired or genetic risk factors of the users, based on current prescribing recommendations.	Huawei_AGI_run3				217670
4	doc36	La gestion de la contraception lors d’un événement de MTEV reste complexe et doit alors être discutée avec la patiente, afin de minimiser les problèmes de grossesse non désirée, de ménorragies et de récidive thromboembolique.		Contraceptive management during a vte event remains complex and should be discussed with the patient to minimize unwanted pregnancy, menorrhagia and thromboembolic recurrence.	Huawei_AGI_run3				217670
1	doc37	Ebola, des premiers vaccins disponibles.		Ebola, the first available vaccines.	Huawei_AGI_run3				217670
2	doc37	Ces dernières années, le virus Ebola a été responsable d’épidémies de grande ampleur.		In recent years, the ebola virus has caused widespread outbreaks.	Huawei_AGI_run3	In recent years, the <tag>ebola</tag> virus has caused widespread outbreaks.	Linguistic Conventions - Spelling	Neutral	217670
3	doc37	Les efforts de recherche ont permis la mise au point et l’évaluation sur le terrain de plusieurs candidats vaccins.		Research efforts have led to the development and field evaluation of several vaccine candidates.	Huawei_AGI_run3				217670
4	doc37	À l’heure actuelle, deux sont déjà homologués et utilisés dans la lutte contre le virus en République démocratique du Congo.		Currently, two are already registered and used in the fight against the virus in the democratic republic of congo.	Huawei_AGI_run3				217670
5	doc37	Cette revue se propose de faire le point sur les différents candidats vaccins, les essais cliniques qui ont été menés et les premiers résultats de terrain.		This review aims to provide an update on the different vaccine candidates, the clinical trials that have been conducted and the first results in the field.	Huawei_AGI_run3				217670
1	doc38	Pharmacogénomique et aide à la prescription médicamenteuse.		Pharmacogenomics and aid in drug prescription.	Huawei_AGI_run3				217670
2	doc38	Suite aux progrès de la pharmacogénomique (PGx), le paradigme qui veut qu’une dose unique d’un médicament soit extrapolée à l’ensemble d’une population est appelé à évoluer.		As a result of advances in pharmacogenomics (pgx), the paradigm that a single dose of a drug is extrapolated to the entire population is likely to evolve.	Huawei_AGI_run3				217670
3	doc38	Une personnalisation de la prescription médicamenteuse en fonction de déterminants génomiques individuels permettrait d’augmenter l’efficacité et la tolérance aux traitements.		Individualized prescribing according to individual genomic determinants would increase efficacy and tolerance to treatments.	Huawei_AGI_run3				217670
4	doc38	En Suisse, tout médecin peut réaliser des tests PGx validés pour cinq médicaments actionnables qui sont : l’abacavir, la carbamazépine, les thiopurines (azathioprine), les fluoropyrimidines (5-fluoro-uracile, capécitabine) et l’irinotécan.		In switzerland, any doctor can perform pgx tests validated for five actionable drugs: abacavir, carbamazepine, thiopurines (azathioprine), fluoropyrimidines (5-fluorouracil, capecitabine) and irinotecan.	Huawei_AGI_run3				217670
5	doc38	Une telle approche présuppose que les données PGx soient partagées avec des cliniciens formés et que des outils d’aide à la prescription puissent les orienter.		Such an approach presupposes that pgx data is shared with trained clinicians and can be guided by prescribing tools.	Huawei_AGI_run3				217670
1	doc39	RéSUMé:		ABSTRACT:	Huawei_AGI_run3				261860
2	doc39	En raison du surpeuplement et des contacts étroits, de la mauvaise ventilation et des normes d’hygiène et des services de santé réduits qui en découlent inévitablement, le milieu carcéral est hautement propice à la transmission des infections, y compris la COVID-19, comparativement au milieu ouvert.		Due to overcrowding and close contact, poor ventilation, and the resulting reduced hygiene standards and health services, the prison environment is highly conducive to the transmission of infections, including Covid-19, compared to the open environment.	Huawei_AGI_run3				261860
3	doc39	Les mesures de distanciation physique peuvent être difficiles à y appliquer sans introduire des interventions potentiellement contraires aux droits de la personne.		Physical distancing measures can be difficult to implement without introducing interventions that may be contrary to human rights.	Huawei_AGI_run3				261860
4	doc39	Comme les femmes autochtones représentent plus de 41 % de la population carcérale fédérale féminine, il faut s’en inquiéter.		Aboriginal women represent more than 41% of the federal female inmate population and this is a concern.	Huawei_AGI_run3				261860
5	doc39	Les femmes autochtones sont aussi plus susceptibles de présenter de plus hauts niveaux de nombreux états chroniques, dont les maladies respiratoires, qui accroissent considérablement la vulnérabilité aux complications de la COVID-19.		Aboriginal women are also more likely to have higher levels of many chronic conditions, including respiratory diseases, which significantly increase vulnerability to Covid-19 complications.	Huawei_AGI_run3	<tag>Aboriginal</tag> women are also more likely to have higher levels of many chronic conditions, including respiratory diseases, which significantly increase vulnerability to Covid-19 complications.	Accuracy - Mistranslation	Minor	261860
6	doc39	Cette situation est exacerbée en prison, où l’accès aux soins de santé peut être limité.		This situation is exacerbated in prisons, where access to health care may be limited.	Huawei_AGI_run3				261860
7	doc39	Les éclosions en milieu carcéral peuvent non seulement submerger un système de soins de santé déjà trop sollicité, mais se propager au milieu ouvert et affecter démesurément les communautés et les populations marginalisées.		Prison outbreaks can overwhelm an already strained health care system, spread to the open environment and disproportionately affect marginalized communities and populations.	Huawei_AGI_run3	Prison outbreaks can overwhelm an already strained health care system, spread to the open environment <tag>and</tag> disproportionately affect marginalized communities and populations.	Linguistic Conventions - Punctuation	Minor	261860
8	doc39	Dans notre commentaire, nous explorons les conséquences, sur le plan de la santé publique et des droits de la personne, de la présence de la COVID-19 dans les établissements pénitentiaires et nous attirons une attention particulière sur les besoins spécifiques et la situation des femmes autochtones incarcérées, en nous fondant sur des directives de prévention et d’intervention face à la COVID-19 fondées sur les pratiques exemplaires internationales.		In our commentary, we explore the public health and human rights implications of the presence of Covid-19 in prisons and draw particular attention to the specific needs and circumstances of incarcerated aboriginal women, based on Covid-19 prevention and response guidelines based on international best practices.	Huawei_AGI_run3				261860
1	doc40	Prise en charge de la lithiase urétérale.		Management of ureteral lithiasis.	Huawei_AGI_run3				261860
2	doc40	La maladie lithiasique est un problème de santé majeur en augmentation.		Cholelithiasis is a major and increasing health problem.	Huawei_AGI_run3				261860
3	doc40	Dans les pays industrialisés, la prévalence de la maladie lithiasique est particulièrement élevée, plus de 10 %. 		In industrialized countries, the prevalence of lithiasis is particularly high, more than 10%.	Huawei_AGI_run3	In industrialized countries, the prevalence of <tag>lithiasis</tag> is particularly high, more than 10%.	Terminology - Inconsistent use of terminology	Minor	261860
4	doc40	Les lithiases sont formées dans le rein, puis elles migrent dans l’uretère où elles se manifestent couramment par des coliques néphrétiques.		Lithiasis is formed in the kidney and then migrates into the ureter, where it is commonly manifested as renal colic.	Huawei_AGI_run3	<tag>Lithiasis</tag> is formed in the kidney and then migrates into the ureter, where it is commonly manifested as renal colic.	Terminology - Inconsistent use of terminology	Minor	261860
5	doc40	La prise en charge des lithiases urétérales comprend les traitements conservateur, médical expulsif, interventionnels comme la pose de stent urétéral, l’urétéroscopie ou la lithotripsie extracorporelle, ainsi que la chimiolyse orale dans certains cas.		The management of ureteral lithiasis includes conservative, expulsive medical, interventional treatments such as ureteral stent placement, extracorporeal ureteroscopy or lithotripsy, as well as oral chemolysis in some cases.	Huawei_AGI_run3				261860
6	doc40	Cet article présente un résumé de la prise en charge de la lithiase urétérale ainsi que les progrès réalisés en matière de traitement.		This article provides a summary of the management of ureteral lithiasis and progress in treatment.	Huawei_AGI_run3				261860
1	doc45	Polykystose rénale autosomique dominante : perspective pédiatrique.		Autosomal dominant polycystic kidney: pediatric perspective.	Huawei_AGI_run3	Autosomal dominant polycystic <tag>kidney</tag>: pediatric perspective.	Other	Minor	261860
2	doc45	La polykystose rénale autosomique dominante (PRAD) est la maladie rénale génétique la plus fréquente.		Autosomal dominant polycystic kidney disease (adpkd) is the most common genetic renal disease.	Huawei_AGI_run3				261860
3	doc45	Le développement insidieusement progressif des kystes rénaux fait que la PRAD est, le plus souvent, asymptomatique jusqu’à l’âge adulte, mais la croissance kystique survient très précocement.		The insidiously progressive development of renal cysts means that adpkd is usually asymptomatic until adulthood, but cystic growth occurs very early.	Huawei_AGI_run3				261860
4	doc45	L’insuffisance rénale terminale survient, généralement, après l’âge de 55 ans, avec, cependant, une grande variabilité interindividuelle.		End-stage renal disease (esrd) usually occurs after the age of 55 years, but with high inter-individual variability.	Huawei_AGI_run3				261860
5	doc45	Les modèles animaux montrent que les traitements ralentissant la croissance du volume rénal freinent parallèlement le déclin de la fonction rénale.		Animal models show that treatments that slow the growth of renal volume also slow the decline in renal function.	Huawei_AGI_run3				261860
6	doc45	Par ailleurs, un traitement récemment utilisé chez l’adulte (le tolvaptan) permet de ralentir la progression de la PRAD.		In addition, a recently used treatment for adults (tolvaptan) has been shown to slow the progression of adpkd.	Huawei_AGI_run3				261860
7	doc45	A ce jour, il n’y a pas de consensus sur l’âge de dépistage de la PRAD chez les enfants.		To date, there is no consensus on the age at which children should be screened for adpkd.	Huawei_AGI_run3				261860
8	doc45	Toutefois, les récentes avancées scientifiques suggèrent l’intérêt de déterminer des marqueurs prédictifs précoces, y compris pédiatriques, du déclin de la fonction rénale.		However, recent scientific advances suggest the value of identifying early predictive markers, including paediatric ones, of renal function decline.	Huawei_AGI_run3	However, recent scientific advances suggest the value of identifying early predictive markers, including paediatric ones, of renal function <tag>decline</tag>.	Style - Non-fluent	Neutral	261860
1	doc48	RéSUMé: 		ABSTRACT:	Huawei_AGI_run3				261860
2	doc48	Face à la crise de santé publique sans précédent que représente la COVID-19 à l’échelle mondiale, les gouvernements des provinces et territoires du Canada doivent décider, souvent en se fondant sur des preuves limitées et imparfaites, comment mettre en œuvre des mesures pour réduire sa propagation.		In light of the unprecedented public health crisis posed by Covid-19 on a global scale, canadian provincial and territorial governments must decide, often based on limited and imperfect evidence, how to implement measures to reduce its spread.	Huawei_AGI_run3				261860
3	doc48	En s’appuyant sur un cadre de travail relatif à la santé et aux droits de la personne, cette analyse explore plusieurs éléments de la réponse canadienne apportée à ce jour qui soulèvent des préoccupations en matière de droits de la personne.		Based on a framework for health and human rights, this review explores several elements of the canadian response to date that raise human rights concerns.	Huawei_AGI_run3				261860
4	doc48	Notre analyse porte en particulier sur le droit criminel, les amendes, la collecte de données et ce qu’on appelle les « lignes de dénonciation ». 		Our analysis focuses on criminal law, fines, data collection and so-called “whistleblowing lines.” 	Huawei_AGI_run3				261860
5	doc48	Nous estimons que l’approche des autorités gouvernementales et de santé publique doit être fondée sur les preuves scientifiques disponibles les plus solides et s’aligner sur les normes en matière de droits de la personne.		We believe that the approach taken by government and public health authorities must be based on the best available scientific evidence and be consistent with human rights standards.	Huawei_AGI_run3				261860
6	doc48	Nous avons pour objectif d’encourager le dialogue au sein de la communauté du secteur de la santé publique au Canada sur l’importance des réponses à la COVID-19 fondées sur les droits de la personne.		Our goal is to encourage dialogue within canada's public health community on the importance of human rights-based responses to Covid-19.	Huawei_AGI_run3	Our goal is to encourage dialogue within <tag>canada\'s</tag>public health community on the importance of human rights-based responses to Covid-19.	Linguistic Conventions - Punctuation	Minor	261860
1	doc50	Que doit savoir un médecin généraliste sur la coqueluche ?		What should a general practitioner know about whooping cough?.	Huawei_AGI_run3	What should a general practitioner know about whooping <tag>cough?.</tag>	Linguistic Conventions - Punctuation	Minor	261860
2	doc50	La coqueluche fait partie des maladies infectieuses bactériennes évitables par la vaccination.		Pertussis (whooping cough) is a vaccine-preventable bacterial infectious disease.	Huawei_AGI_run3				261860
3	doc50	Néanmoins, des cas graves continuent d’être signalés chaque année dans la population pédiatrique.		However, serious cases continue to be reported annually in the paediatric population.	Huawei_AGI_run3				217670
4	doc50	La coqueluche présente un danger principalement pour les nourrissons de moins de 6 mois non ou partiellement immunisés.		Pertussis is a hazard primarily for infants less than 6 months of age who are not or partially immunized.	Huawei_AGI_run3				217670
5	doc50	Elle est aujourd’hui encore considérée comme un défi diagnostique.		It is still considered a diagnostic challenge.	Huawei_AGI_run3				217670
6	doc50	Le but de cet article est de présenter, au travers d’une situation clinique, les stratégies de prévention de la coqueluche, ainsi que sa prise en charge en cas de suspicion.		The aim of this article is to present, through a clinical situation, the strategies of prevention of whooping cough, as well as its management in case of suspicion.	Huawei_AGI_run3				217670
7	doc50	Au travers des réponses à huit questions, nous rappelons les principes de bases à connaître par chaque généraliste.		Through the answers to eight questions, we recall the basic principles to know by each general practitioner.	Huawei_AGI_run3				217670
1	doc51	William Harvey réinterprété à la lumière de l’évolution des espèces (I) - Comment et pourquoi la phylogenèse circulatoire s’intègre dans l’évolution des espèces. 		William harvey reinterpreted in the light of species evolution (i) -how and why circulatory phylogenesis is integrated into species evolution.	Huawei_AGI_run3				217670
2	doc51	Au commencement est la pompe cardiaque qui produit un flux sanguin cyclique (énergie cinétique, Ek).		In the beginning is the heart pump which produces a cyclic blood flow (kinetic energy, ek).	Huawei_AGI_run3				217670
3	doc51	En 1619, William Harvey (1578-1657) décrit expérimentalement, en utilisant des garrots veineux ou artériels, l’anatomie fonctionnelle de la circulation sanguine chez l’homme, à l’exception de la circulation capillaire. 		In 1619 william harvey (1578-1657) experimentally described, using venous or arterial tourniquets, the functional anatomy of human blood circulation, with the exception of capillary circulation.	Huawei_AGI_run3				217670
4	doc51	Pour la première fois est décrite la circulation sanguine en deux circuits fermés parallèles, l’un à haute pression, l’autre à basse pression.		For the first time, the blood circulation is described in two parallel closed circuits, one at high pressure, the other at low pressure.	Huawei_AGI_run3				217670
5	doc51	Marcello Malpighi (1628-1694) la complète par l’observation en microscopie du réseau capillaire.		Marcello malpighi (1628-1694) completes it by microscopic observation of the capillary network.	Huawei_AGI_run3				217670
6	doc51	Un siècle plus tard, apparaissent les premières hypothèses sur l’évolution des espèces. 		A century later, the first hypotheses on the evolution of the species appear.	Huawei_AGI_run3				217670
7	doc51	Jean-Baptiste Lamarck (1744-1829) propose en 1809 une théorie de transmission évolutive des caractères phénotypiques par adaptation aux contraintes environnementales.		Jean-baptiste lamarck (1744-1829) proposed in 1809 a theory of evolutionary transmission of phenotypic characteristics by adaptation to environmental constraints.	Huawei_AGI_run3				217670
8	doc51	En 1859, Charles Darwin (1809-1882) élabore une théorie de la sélection naturelle.		In 1859, charles darwin (1809-1882) developed a theory of natural selection.	Huawei_AGI_run3				217670
9	doc51	L’interprétation qui prévaut actuellement intègre à la fois la génétique et l’épigénétique dans la transmission intergénérationnelle, et dans la dynamique de développement des caractères phénotypiques individuels, en particulier chez l’homme.		Current interpretation incorporates both genetics and epigenetics in the intergenerational transmission, and in the dynamics of development of individual phenotypic traits, particularly in humans.	Huawei_AGI_run3				217670
1	doc52	RéSUMé: 		ABSTRACT:	Huawei_AGI_run3				217670
2	doc52	Pour contrôler la pandémie de la COVID-19, une immunité de groupe est requise, ce qui nécessite de la vaccination à grande échelle.		To control the Covid-19 pandemic, herd immunity is required, which requires widespread vaccination.	Huawei_AGI_run3				217670
3	doc52	Des vaccins contre la COVID-19 seront bientôt disponibles au Canada, le gouvernement ayant annoncé en août 2020 des ententes pour obtenir les vaccins de quatre compagnies différentes si leurs essais sont couronnés de succès.		Vaccines against Covid-19 will soon be available in canada, with the government announcing agreements in august 2020 to obtain vaccines from four different companies if their trials are successful.	Huawei_AGI_run3				217670
4	doc52	Jamais auparavant la santé publique a eu à préparer rapidement l’introduction d’un nouveau programme avec plusieurs nouveaux vaccins, sans compter la pression supplémentaire liée au fait que le programme visera tous les groupes d’âges, devra rejoindre l’ensemble des communautés canadiennes et qu’il n’y aura probablement pas suffisamment de vaccins pour tous au moment de démarrer le programme.		Never before has public health had to prepare quickly for the introduction of a new program with several new vaccines, not to mention the added pressure that the program will target all age groups, must reach all canadian communities and that there will probably not be enough vaccines for all when the program is started.	Huawei_AGI_run3				217670
5	doc52	Les stratégies de santé publique pour l’introduction de programme de vaccination devront à la fois être accélérées et plus détaillées pour assurer une couverture vaccinale optimale à travers le pays.		Public health strategies for the introduction of vaccination programmes will need to be accelerated and more detailed to ensure optimal vaccination coverage across the country.	Huawei_AGI_run3				217670
6	doc52	Cet article survole différents éléments à considérer par les autorités de santé publique dans la planification des programmes de vaccination contre la COVID-19 avant que les vaccins soient disponibles, lorsqu’ils le seront, lorsque l’approvisionnement en vaccins sera abondant et à travers le programme de vaccination.		This article outlines various considerations for public health authorities in planning Covid-19 vaccination programs before vaccines are available, when they will be available, when vaccine supplies will be plentiful, and through the vaccination program.	Huawei_AGI_run3				217670
7	doc52	Des communications adaptées et ciblées sont des éléments essentiels pour rejoindre et influencer positivement les Canadiens provenant de différentes communautés et régions et ayant différents âges, langues maternelles, niveaux de scolarité et expériences.		Tailored and targeted communications are essential to reach and positively influence canadians of different ages, languages, educational levels and experiences from different communities and regions.	Huawei_AGI_run3				217670
1	doc53	Évolution de la thromboprophylaxie après prothèses de hanche et de genou.		Evolution of thromboprophylaxis after hip and knee prosthesis.	Huawei_AGI_run3				217670
2	doc53	Les thromboses veineuses profondes proximales et les embolies pulmonaires sont des complications redoutées après des interventions électives majeures en chirurgie orthopédique (prothèses totales de la hanche et du genou), avec une incidence cumulée estimée à 5 %. Depuis des décennies, ce risque est réduit par l’utilisation d’héparine à dose préventive jusqu’à 5 semaines postopératoires.		Proximal deep venous thrombosis and pulmonary embolism are feared complications after major elective orthopedic surgery (total hip and knee replacement), with an estimated cumulative incidence of 5%. for decades, this risk has been reduced by the use of preventive heparin up to 5 weeks postoperatively.	Huawei_AGI_run3				217670
3	doc53	Dans cette revue narrative, nous décrivons les évidences motivant l’utilisation des anticoagulants oraux directs (rivaroxaban et apixaban en Suisse) qui semblent présenter un rapport bénéfice-risque supérieur aux héparines, à un coût moindre.		In this narrative review, we describe the evidence supporting the use of direct oral anticoagulants (rivaroxaban and apixaban in switzerland) which appear to have a higher benefit-risk ratio than heparins at a lower cost.	Huawei_AGI_run3				217670
4	doc53	Des stratégies hybrides comprenant un anticoagulant puis l’aspirine sont désormais également recommandées chez des patients considérés à bas risque thrombotique.		Hybrid strategies including an anticoagulant followed by aspirin are now also recommended in patients considered to be at low thrombotic risk.	Huawei_AGI_run3				217670
1	doc55	Comment je traite… Une sténose de l’urèthre masculine		How i treat. . . male urethral stenosis	Huawei_AGI_run3				217670
2	doc55	La sténose de l’urètre masculin est une pathologie urologique bien connue, responsable d’une symptomatologie d’obstacle infravésical. 		Stenosis of the male urethra is a well-known urological pathology responsible for symptoms of infravesical obstruction.	Huawei_AGI_run3				217670
3	doc55	Sa prise en charge est essentiellement chirurgicale.		Its management is essentially surgical.	Huawei_AGI_run3				217670
4	doc55	Les différentes options thérapeutiques vont de la simple dilatation ambulatoire, à l’urétroplastie, faisant parfois intervenir un greffon d’agrandissement.		Therapeutic options range from simple ambulatory dilatation to urethroplasty, sometimes involving an enlargement graft.	Huawei_AGI_run3				217670
1	doc61	La saga de l’induction neurale : presque un siècle de recherche. 		The saga of neural induction: almost a century of research.	Huawei_AGI_run3				217670
2	doc61	La formation du système nerveux débute par l’induction neurale, un processus qui permet aux cellules de l’ectoderme (tissu cible) d’acquérir un destin neural en réponse à des signaux provenant du mésoderme dorsal (tissu inducteur).		Nervous system formation begins with neural induction, a process that allows ectoderm cells (target tissue) to acquire a neural fate in response to signals from the dorsal mesoderm (inducing tissue).	Huawei_AGI_run3				217670
3	doc61	Ce processus, décrit en 1924 sur l’amphibien, n’a reçu une explication moléculaire qu’au milieu des années 1990.		This process, described in 1924 on amphibians, was not explained molecularly until the mid-1990s.	Huawei_AGI_run3				217670
4	doc61	Pendant cette période, plusieurs auteurs se sont intéressés au rôle joué par la membrane du tissu cible mais peu de travaux décisifs ont décrit la transduction du signal neuralisant.		During this period, several authors have focused on the role played by the target tissue membrane, but few definitive works have described the transduction of the neuralizing signal.	Huawei_AGI_run3				217670
5	doc61	Entre 1990 et 2019, nous avons disséqué la transduction du signal neuralisant, un sujet très peu abordé alors.		Between 1990 and 2019, we dissected the transduction of the neuralizing signal, a subject very little discussed then.	Huawei_AGI_run3				217670
6	doc61	Nous avons souligné le rôle nécessaire et suffisant du calcium pour orienter les cellules de l’ectoderme vers un destin neural et établi la cascade moléculaire allant de l’activation de canaux membranaires à la transcription de gènes.		We have highlighted the necessary and sufficient role of calcium in directing ectoderm cells to a neural fate and established the molecular cascade from membrane channel activation to gene transcription.	Huawei_AGI_run3				217670
1	doc65	Cet article a pour objet l'articulation de la culture civique canadienne par la base politique.		The purpose of this article is to articulate canadian civic culture on a political basis.	Huawei_AGI_run3				217670
2	doc65	En se concentrant sur les mobilisations des citoyennes médiatisées par les réseaux sociaux, il examine comment les citoyens construisent et utilisent la voix et l'écoute comme valeurs civiques.		By focusing on citizen mobilizations mediated by social networks, he examines how citizens construct and use voice and listening as civic values.	Huawei_AGI_run3				217670
3	doc65	L'analyse utilise trois cas empiriques: la mobilisation des parents en 2014 lors de la grève des enseignants en Colombie-Britannique; les mobilisations citoyennes de 2015 en faveur des réfugiés syriens; et les manifestations de 2016 devant le quartier général de la police de Toronto.		The analysis uses three empirical cases: the mobilization of parents in 2014 during the teachers' strike in british columbia; the citizen mobilizations in 2015 in support of syrian refugees; and the protests in 2016 in front of the toronto police headquarters.	Huawei_AGI_run3				217670
4	doc65	Les citoyens participant à ces initiatives tenaient à “s'exprimer”, faisant de la voix une valeur civique.		The citizens participating in these initiatives wanted to “express themselves”, making the voice a civic value.	Huawei_AGI_run3				217670
