SEG_ID	Doc	Source	Tagged Source	Target	MT	Tagged_Target	Error Category	Severity	Annotator_ID
3	doc29	The corresponding value for the renewal of drugs and dressing materials equaled 12.28%, for reagents and chemicals, glass, chemical glassware - 6.62%, a decrease was revealed in the costs of medical instruments and food.		Соответствующее значение по обновлению лекарственных средств и перевязочных материалов составило 12,28%, по реактивам и химическим веществам, стеклу, химической стеклянной посуде - 6,62%, выявлено снижение затрат на медицинские инструменты и продукты питания.	NeMo_run2	Соответствующее значение по обновлению лекарственных средств и перевязочных материалов составило 12,28%, по реактивам и химическим веществам, стеклу, химической стеклянной посуде - <tag>6,62%</tag>, выявлено снижение затрат на медицинские инструменты и продукты питания.	Locale Conventions - Measurement format	Minor	5659467
3	doc29	The corresponding value for the renewal of drugs and dressing materials equaled 12.28%, for reagents and chemicals, glass, chemical glassware - 6.62%, a decrease was revealed in the costs of medical instruments and food.		Соответствующее значение по обновлению лекарственных средств и перевязочных материалов составило 12,28%, по реактивам и химическим веществам, стеклу, химической стеклянной посуде - 6,62%, выявлено снижение затрат на медицинские инструменты и продукты питания.	NeMo_run2	Соответствующее значение по обновлению лекарственных средств и перевязочных материалов составило 12,28%, по реактивам и химическим веществам, стеклу, химической стеклянной посуде <tag>-</tag> 6,62%, выявлено снижение затрат на медицинские инструменты и продукты питания.	Linguistic Conventions - Punctuation	Minor	5659467
3	doc29	The corresponding value for the renewal of drugs and dressing materials equaled 12.28%, for reagents and chemicals, glass, chemical glassware - 6.62%, a decrease was revealed in the costs of medical instruments and food.		Соответствующее значение по обновлению лекарственных средств и перевязочных материалов составило 12,28%, по реактивам и химическим веществам, стеклу, химической стеклянной посуде - 6,62%, выявлено снижение затрат на медицинские инструменты и продукты питания.	NeMo_run2	Соответствующее <tag>значение по обновлению</tag> лекарственных средств и перевязочных материалов составило 12,28%, по реактивам и химическим веществам, стеклу, химической стеклянной посуде - 6,62%, выявлено снижение затрат на медицинские инструменты и продукты питания.	Style - Non-fluent	Minor	5659467
4	doc29	The real amount of expenses for updating inventory in 1 working day for 1 doctor in the profile of dentistry and dental hygienist should correspond to 2067.16 rubles, which is 3.49 times higher than the allocated financial resources.		Реальная сумма расходов на обновление инвентаря за 1 рабочий день на 1 врача по профилю стоматологии и стоматолога-гигиениста должна соответствовать 2067,16 рублей, что в 3,49 раза превышает выделенные финансовые ресурсы.	NeMo_run2	Реальная сумма расходов на обновление инвентаря за 1 рабочий день на 1 врача <tag>по профилю стоматологии и стоматолога-гигиениста</tag> должна соответствовать 2067,16 рублей, что в 3,49 раза превышает выделенные финансовые ресурсы.	Style - Non-fluent	Minor	5659467
5	doc29	Dentistry is still not included in the priority areas of healthcare in terms of financing.		Стоматология до сих пор не входит в число приоритетных направлений здравоохранения с точки зрения финансирования.	NeMo_run2				5659467
6	doc29	Under such circumstances, medical dental organizations cannot satisfy the growing need of the population for high-quality dental care.		В таких условиях медицинские стоматологические организации не могут удовлетворить растущую потребность населения в качественной стоматологической помощи.	NeMo_run2				5659467
7	doc29	New technologies integration in the daily dental practice dictates the need for of new standards formation and a list of expenditure of inventories in the provision of medical and diagnostic assistance in the field of «dentistry».		Интеграция новых технологий в повседневную стоматологическую практику диктует необходимость формирования новых стандартов и перечня расходов на инвентаризацию при оказании медицинской и диагностической помощи в области ""стоматологии"".	NeMo_run2				5659467
1	doc30	The aim of our investigation was to assess the remote results of valve-sparing aortic root reimplantation into the graft (Florida Sleeve technique) compared with reimplantation of the aortic valve into the graft (David technique) during surgical correction of ascending aortic aneurysms accompanied by concomitant aortic insufficiency.		Цель нашего исследования - оценить отдаленные результаты реимплантации корня аорты в протез (методика Florida Sleeve) по сравнению с реимплантацией аортального клапана в протез (методика David) при хирургической коррекции аневризм восходящей аорты, сопровождающейся сопутствующей аортальной недостаточностью.	NeMo_run2	Цель нашего исследования <tag>-</tag> оценить отдаленные результаты реимплантации корня аорты в протез (методика Florida Sleeve) по сравнению с реимплантацией аортального клапана в протез (методика David) при хирургической коррекции аневризм восходящей аорты, сопровождающейся сопутствующей аортальной недостаточностью.	Linguistic Conventions - Punctuation	Minor	5659467
1	doc30	The aim of our investigation was to assess the remote results of valve-sparing aortic root reimplantation into the graft (Florida Sleeve technique) compared with reimplantation of the aortic valve into the graft (David technique) during surgical correction of ascending aortic aneurysms accompanied by concomitant aortic insufficiency.		Цель нашего исследования - оценить отдаленные результаты реимплантации корня аорты в протез (методика Florida Sleeve) по сравнению с реимплантацией аортального клапана в протез (методика David) при хирургической коррекции аневризм восходящей аорты, сопровождающейся сопутствующей аортальной недостаточностью.	NeMo_run2	Цель нашего исследования - оценить отдаленные результаты реимплантации корня аорты в протез (методика Florida Sleeve) по сравнению с реимплантацией аортального клапана в протез (методика David) при хирургической коррекции аневризм восходящей аорты, <tag>сопровождающейся сопутствующей</tag> аортальной недостаточностью.	Style - Non-fluent	Minor	5659467
1	doc30	The aim of our investigation was to assess the remote results of valve-sparing aortic root reimplantation into the graft (Florida Sleeve technique) compared with reimplantation of the aortic valve into the graft (David technique) during surgical correction of ascending aortic aneurysms accompanied by concomitant aortic insufficiency.	The aim of our investigation was to assess the remote results of <tag>valve-sparing</tag> aortic root reimplantation into the graft (Florida Sleeve technique) compared with reimplantation of the aortic valve into the graft (David technique) during surgical correction of ascending aortic aneurysms accompanied by concomitant aortic insufficiency.	Цель нашего исследования - оценить отдаленные результаты реимплантации корня аорты в протез (методика Florida Sleeve) по сравнению с реимплантацией аортального клапана в протез (методика David) при хирургической коррекции аневризм восходящей аорты, сопровождающейся сопутствующей аортальной недостаточностью.	NeMo_run2		Accuracy - Omission	Major	5659467
2	doc30	Our single-centre, blind, prospective, randomized study carried out from 2011 to 2015 included a total of 64 patients with ascending aortic aneurysms and aortic insufficiency.		В одноцентровое слепое проспективное рандомизированное исследование, проводившееся с 2011 по 2015 г., включено 64 пациента с аневризмами восходящего отдела аорты и аортальной недостаточностью.	NeMo_run2				5659467
3	doc30	The patients were randomized into 2 groups: group I - aortic root reimplantation according to the Florida Sleeve technique (FS group) and group II - reimplantation of the aortic valve according to the T. David technique in David I modification (D group).		Пациенты были рандомизированы на 2 группы: 1-я группа - реимплантация корня аорты по методике Florida Sleeve (группа FS) и 2-я группа - реимплантация аортального клапана по методике T. David в модификации David I (группа D).	NeMo_run2	Пациенты были <tag>рандомизированы на 2 группы</tag>: 1-я группа - реимплантация корня аорты по методике Florida Sleeve (группа FS) и 2-я группа - реимплантация аортального клапана по методике T. David в модификации David I (группа D).	Accuracy - Mistranslation	Minor	5659467
3	doc30	The patients were randomized into 2 groups: group I - aortic root reimplantation according to the Florida Sleeve technique (FS group) and group II - reimplantation of the aortic valve according to the T. David technique in David I modification (D group).		Пациенты были рандомизированы на 2 группы: 1-я группа - реимплантация корня аорты по методике Florida Sleeve (группа FS) и 2-я группа - реимплантация аортального клапана по методике T. David в модификации David I (группа D).	NeMo_run2	Пациенты были рандомизированы на 2 группы: 1-я группа <tag>-</tag> реимплантация корня аорты по методике Florida Sleeve (группа FS) и 2-я группа - реимплантация аортального клапана по методике T. David в модификации David I (группа D).	Linguistic Conventions - Punctuation	Minor	5659467
3	doc30	The patients were randomized into 2 groups: group I - aortic root reimplantation according to the Florida Sleeve technique (FS group) and group II - reimplantation of the aortic valve according to the T. David technique in David I modification (D group).		Пациенты были рандомизированы на 2 группы: 1-я группа - реимплантация корня аорты по методике Florida Sleeve (группа FS) и 2-я группа - реимплантация аортального клапана по методике T. David в модификации David I (группа D).	NeMo_run2	Пациенты были рандомизированы на 2 группы: 1-я группа - реимплантация корня аорты по методике Florida Sleeve (группа FS) <tag>и</tag> 2-я группа - реимплантация аортального клапана по методике T. David в модификации David I (группа D).	Linguistic Conventions - Punctuation	Minor	5659467
3	doc30	The patients were randomized into 2 groups: group I - aortic root reimplantation according to the Florida Sleeve technique (FS group) and group II - reimplantation of the aortic valve according to the T. David technique in David I modification (D group).		Пациенты были рандомизированы на 2 группы: 1-я группа - реимплантация корня аорты по методике Florida Sleeve (группа FS) и 2-я группа - реимплантация аортального клапана по методике T. David в модификации David I (группа D).	NeMo_run2	Пациенты были рандомизированы на 2 группы: 1-я группа - реимплантация корня аорты по методике Florida Sleeve (группа FS) и 2-я группа <tag>-</tag> реимплантация аортального клапана по методике T. David в модификации David I (группа D).	Linguistic Conventions - Punctuation	Minor	5659467
4	doc30	The groups did not statistically differ by the baseline clinical profile.		Группы статистически не различались по исходному клиническому профилю.	NeMo_run2				5659467
5	doc30	The overall 7-year survival for the FS group and D group amounted to 83% and 85.6%, respectively (p=0.98).		Общая 7-летняя выживаемость в группе ФС и группе D составила 83% и 85,6% соответственно (р 0,98).	NeMo_run2	Общая 7-летняя выживаемость в группе <tag>ФС</tag> и группе D составила 83% и 85,6% соответственно (р 0,98).	Accuracy - Mistranslation	Minor	5659467
5	doc30	The overall 7-year survival for the FS group and D group amounted to 83% and 85.6%, respectively (p=0.98).		Общая 7-летняя выживаемость в группе ФС и группе D составила 83% и 85,6% соответственно (р 0,98).	NeMo_run2	Общая 7-летняя выживаемость в группе ФС и группе D составила 83% и 85,6% соответственно (<tag>р</tag> 0,98).	Linguistic Conventions - Character encoding	Minor	5659467
6	doc30	Assessing the competing risks of mortality related to cardiovascular or other causes revealed no differences.		Оценка конкурирующих рисков смертности, связанных с сердечно-сосудистыми или другими причинами, не выявила различий.	NeMo_run2	Оценка конкурирующих рисков <tag>смертности</tag>, связанных с сердечно-сосудистыми или другими причинами, не выявила различий.	Accuracy - Mistranslation	Minor	5659467
6	doc30	Assessing the competing risks of mortality related to cardiovascular or other causes revealed no differences.		Оценка конкурирующих рисков смертности, связанных с сердечно-сосудистыми или другими причинами, не выявила различий.	NeMo_run2	<tag>Оценка конкурирующих рисков</tag> смертности, связанных с сердечно-сосудистыми или другими причинами, не выявила различий.	Style - Non-fluent	Minor	5659467
6	doc30	Assessing the competing risks of mortality related to cardiovascular or other causes revealed no differences.		Оценка конкурирующих рисков смертности, связанных с сердечно-сосудистыми или другими причинами, не выявила различий.	NeMo_run2	Оценка конкурирующих рисков смертности, <tag>связанных с сердечно-сосудистыми или другими причинами, не выявила различий.</tag>	Style - Non-fluent	Minor	5659467
7	doc30	Freedom from prosthetic repair of the aortic valve in the remote follow-up period amounted to 92.8% and 85.8% for the FS group and D group, respectively (p=0.4).		Свобода от протезирования аортального клапана в отдаленном периоде наблюдения составила 92,8% для группы ФС и 85,8% для группы D (p 0,4).	NeMo_run2	Свобода от протезирования аортального клапана в отдаленном периоде наблюдения составила 92,8% для группы <tag>ФС</tag> и 85,8% для группы D (p 0,4).	Accuracy - Mistranslation	Minor	5659467
7	doc30	Freedom from prosthetic repair of the aortic valve in the remote follow-up period amounted to 92.8% and 85.8% for the FS group and D group, respectively (p=0.4).		Свобода от протезирования аортального клапана в отдаленном периоде наблюдения составила 92,8% для группы ФС и 85,8% для группы D (p 0,4).	NeMo_run2	Свобода от протезирования аортального клапана в отдаленном периоде наблюдения составила 92,8% для группы ФС и 85,8% для группы D (<tag>p 0,4</tag>).	Linguistic Conventions - Character encoding	Minor	5659467
8	doc30	According to the obtained findings, the technique of a valve-sparing operation is not a predictor of either lethality (RR 0.98 (95% CI 0.23-4.15), p=0.98) or prosthetic repair of the aortic valve (RR 2.03 (95% CI 0.40-14.63), p=0.40) in the remote period of follow up.		Согласно полученным данным, техника клапаносохраняющей операции не является предиктором ни летальности (ОР 0,98 (95% ДИ 0,23-4,15), р 0,98), ни протезирования аортального клапана (ОР 2,03 (95% ДИ 0,40-14,63), р 0,40) в отдаленном периоде наблюдения.	NeMo_run2	Согласно полученным данным, техника клапаносохраняющей операции не является предиктором ни летальности (ОР 0,98 (95% ДИ 0,23-4,15), р 0,98), ни протезирования аортального клапана (ОР 2,03 (95% ДИ <tag>0,40-14,63</tag>), р 0,40) в отдаленном периоде наблюдения.	Locale Conventions - Number format	Minor	5659467
8	doc30	According to the obtained findings, the technique of a valve-sparing operation is not a predictor of either lethality (RR 0.98 (95% CI 0.23-4.15), p=0.98) or prosthetic repair of the aortic valve (RR 2.03 (95% CI 0.40-14.63), p=0.40) in the remote period of follow up.		Согласно полученным данным, техника клапаносохраняющей операции не является предиктором ни летальности (ОР 0,98 (95% ДИ 0,23-4,15), р 0,98), ни протезирования аортального клапана (ОР 2,03 (95% ДИ 0,40-14,63), р 0,40) в отдаленном периоде наблюдения.	NeMo_run2	Согласно полученным данным, техника клапаносохраняющей операции не является предиктором ни летальности (ОР 0,98 (95% ДИ <tag>0,23-4,15</tag>), р 0,98), ни протезирования аортального клапана (ОР 2,03 (95% ДИ 0,40-14,63), р 0,40) в отдаленном периоде наблюдения.	Locale Conventions - Number format	Minor	5659467
9	doc30	Aortic root reimplantation inside the prosthesis according to the Florida Sleeve technique makes it possible to simplify and accelerate the procedure of aortic root reconstruction in patients with aortic root aneurysms and concomitant aortic insufficiency, demonstrating long-term results comparable with those of the David technique.		Реимплантация корня аорты внутри протеза по методике Florida Sleeve позволяет упростить и ускорить процедуру реконструкции корня аорты у пациентов с аневризмами корня аорты и сопутствующей аортальной недостаточностью, демонстрируя отдаленные результаты, сопоставимые с результатами методики David.	NeMo_run2	Реимплантация корня аорты <tag>внутри протеза</tag> по методике Florida Sleeve позволяет упростить и ускорить процедуру реконструкции корня аорты у пациентов с аневризмами корня аорты и сопутствующей аортальной недостаточностью, демонстрируя отдаленные результаты, сопоставимые с результатами методики David.	Terminology - Inconsistent use of terminology	Minor	5659467
9	doc30	Aortic root reimplantation inside the prosthesis according to the Florida Sleeve technique makes it possible to simplify and accelerate the procedure of aortic root reconstruction in patients with aortic root aneurysms and concomitant aortic insufficiency, demonstrating long-term results comparable with those of the David technique.		Реимплантация корня аорты внутри протеза по методике Florida Sleeve позволяет упростить и ускорить процедуру реконструкции корня аорты у пациентов с аневризмами корня аорты и сопутствующей аортальной недостаточностью, демонстрируя отдаленные результаты, сопоставимые с результатами методики David.	NeMo_run2	Реимплантация корня аорты внутри протеза по методике Florida Sleeve позволяет упростить и ускорить процедуру реконструкции корня аорты у пациентов с аневризмами корня аорты и сопутствующей аортальной недостаточностью, <tag>демонстрируя отдаленные результаты, сопоставимые с результатами методики David.</tag>	Accuracy - Mistranslation	Minor	5659467
1	doc31	The aim of the study was to evaluate the content of the vitamin D metabolite		Цель исследования состояла в том, чтобы оценить содержание метаболита витамина D	NeMo_run2				5659467
2	doc31	(25(OH)D The study included 47 people aged 20 to 22 with caries and low levels of 25(OH)D3 in blood serum.		(25 (OH) D В исследование были включены 47 человек в возрасте от 20 до 22 лет с кариесом и низким уровнем 25 (OH) D3 в сыворотке крови.	NeMo_run2				5659467
3	doc31	The control group consisted of 13 people with DMFT index of 0.00 [0.00; 0.00] and a normal serum content of 25(OH)D3.		Контрольную группу составили 13 человек с индексом DMFT 0,00 [0,00; 0,00] и нормальным содержанием сыворотки 25 (OH) D3.	NeMo_run2	Контрольную группу составили 13 человек с индексом DMFT 0,00 [0,00; 0,00] и нормальным <tag>содержанием сыворотки 25 (OH) D3</tag>.	Accuracy - Mistranslation	Minor	5659467
4	doc31	The amount of antimicrobial peptide cathelicidin LL-37, secretory immunoglobulin A, lipopolysaccharide binding protein (LBP) was determined in the oral fluid using ELISA reagent kits, and the content of intermediate lipid peroxidation products such as malondialdehyde (TBA-active products) and the level of total antioxidant activity were spectrophotometrically evaluated.		Количество антимикробного пептида кателицидина LL-37, секреторного иммуноглобулина А, липополисахаридного связывающего белка (LBP) определяли в ротовой жидкости с использованием наборов реагентов ELISA, а содержание промежуточных продуктов перекисного окисления липидов, таких как малондиальдегид (TBA-активные продукты) и уровень общей антиоксидантной активности оценивали спектрофотометрически.	NeMo_run2	Количество антимикробного пептида кателицидина LL-37, секреторного иммуноглобулина А, <tag>липополисахаридного связывающего</tag> белка (LBP) определяли в ротовой жидкости с использованием наборов реагентов ELISA, а содержание промежуточных продуктов перекисного окисления липидов, таких как малондиальдегид (TBA-активные продукты) и уровень общей антиоксидантной активности оценивали спектрофотометрически.	Accuracy - Mistranslation	Minor	5659467
4	doc31	The amount of antimicrobial peptide cathelicidin LL-37, secretory immunoglobulin A, lipopolysaccharide binding protein (LBP) was determined in the oral fluid using ELISA reagent kits, and the content of intermediate lipid peroxidation products such as malondialdehyde (TBA-active products) and the level of total antioxidant activity were spectrophotometrically evaluated.		Количество антимикробного пептида кателицидина LL-37, секреторного иммуноглобулина А, липополисахаридного связывающего белка (LBP) определяли в ротовой жидкости с использованием наборов реагентов ELISA, а содержание промежуточных продуктов перекисного окисления липидов, таких как малондиальдегид (TBA-активные продукты) и уровень общей антиоксидантной активности оценивали спектрофотометрически.	NeMo_run2	Количество антимикробного пептида кателицидина LL-37, секреторного иммуноглобулина А, липополисахаридного связывающего белка (<tag>LBP</tag>) определяли в ротовой жидкости с использованием наборов реагентов ELISA, а содержание промежуточных продуктов перекисного окисления липидов, таких как малондиальдегид (TBA-активные продукты) и уровень общей антиоксидантной активности оценивали спектрофотометрически.	Accuracy - Untranslated	Minor	5659467
4	doc31	The amount of antimicrobial peptide cathelicidin LL-37, secretory immunoglobulin A, lipopolysaccharide binding protein (LBP) was determined in the oral fluid using ELISA reagent kits, and the content of intermediate lipid peroxidation products such as malondialdehyde (TBA-active products) and the level of total antioxidant activity were spectrophotometrically evaluated.		Количество антимикробного пептида кателицидина LL-37, секреторного иммуноглобулина А, липополисахаридного связывающего белка (LBP) определяли в ротовой жидкости с использованием наборов реагентов ELISA, а содержание промежуточных продуктов перекисного окисления липидов, таких как малондиальдегид (TBA-активные продукты) и уровень общей антиоксидантной активности оценивали спектрофотометрически.	NeMo_run2	Количество антимикробного пептида кателицидина LL-37, секреторного иммуноглобулина А, липополисахаридного связывающего белка (LBP) <tag>определяли в ротовой жидкости</tag> с использованием наборов реагентов ELISA, а содержание промежуточных продуктов перекисного окисления липидов, таких как малондиальдегид (TBA-активные продукты) и уровень общей антиоксидантной активности оценивали спектрофотометрически.	Style - Non-fluent	Minor	5659467
4	doc31	The amount of antimicrobial peptide cathelicidin LL-37, secretory immunoglobulin A, lipopolysaccharide binding protein (LBP) was determined in the oral fluid using ELISA reagent kits, and the content of intermediate lipid peroxidation products such as malondialdehyde (TBA-active products) and the level of total antioxidant activity were spectrophotometrically evaluated.		Количество антимикробного пептида кателицидина LL-37, секреторного иммуноглобулина А, липополисахаридного связывающего белка (LBP) определяли в ротовой жидкости с использованием наборов реагентов ELISA, а содержание промежуточных продуктов перекисного окисления липидов, таких как малондиальдегид (TBA-активные продукты) и уровень общей антиоксидантной активности оценивали спектрофотометрически.	NeMo_run2	Количество антимикробного пептида кателицидина LL-37, секреторного иммуноглобулина А, липополисахаридного связывающего белка (LBP) определяли в ротовой жидкости с использованием наборов реагентов ELISA, а содержание промежуточных продуктов перекисного окисления липидов, таких как малондиальдегид (<tag>TBA-активные</tag> продукты) и уровень общей антиоксидантной активности оценивали спектрофотометрически.	Accuracy - Mistranslation	Minor	5659467
5	doc31	Reduced serum concentrations of 25(OH)D3 were recorded predominantly in individuals with a DMFT index of more than 9.0.		Снижение концентрации 25 (OH) D3 в сыворотке крови регистрировалось преимущественно у лиц с индексом DMFT более 9,0.	NeMo_run2				5659467
6	doc31	In patients with caries, at a concentration of 25(OH)D3 in blood serum below 30 ng/ml, a decrease in the values of secretory immunoglobulin A, lipopolysaccharide-binding protein, cathelicidin, and the level of total antioxidant activity was observed, accompanied by an increase in the number of intermediate products of lyoperoxidation in the oral fluid.		У пациентов с кариесом при концентрации 25 (OH) D3 в сыворотке крови ниже 30 нг / мл наблюдалось снижение значений секреторного иммуноглобулина А, липополисахарид-связывающего белка, кателицидина, а также уровня общей антиоксидантной активности, сопровождающееся увеличением количества промежуточных продуктов лиопероксидации в ротовой жидкости.	NeMo_run2	У пациентов с кариесом при концентрации 25 (OH) D3 в сыворотке крови ниже 30 <tag>нг / мл</tag> наблюдалось снижение значений секреторного иммуноглобулина А, липополисахарид-связывающего белка, кателицидина, а также уровня общей антиоксидантной активности, сопровождающееся увеличением количества промежуточных продуктов лиопероксидации в ротовой жидкости.	Locale Conventions - Measurement format	Minor	5659467
7	doc31	The course intake of the native AquaDtrim vitamin D solution (Cholecalciferol) led to normalization of the values of certain immune and biochemical parameters (cathelicidin LL-37, secretory immunoglobulin A, LBP of the oral fluid) and restoration of balance in the system «lipid peroxidation - antioxidants».		Курсовой прием нативного раствора витамина D АкваДтрим (Холекальциферол) приводил к нормализации значений некоторых иммунных и биохимических показателей (кателицидин ЛЛ-37, секреторный иммуноглобулин А, ПБ ротовой жидкости) и восстановлению баланса в системе ""перекисное окисление липидов - антиоксиданты"".	NeMo_run2				5659467
8	doc31	The results indicate the advisability of assessing the level of 25(OH)D		Полученные результаты свидетельствуют о целесообразности оценки уровня 25 (OH) D	NeMo_run2				5659467
1	doc32	There is currently no data on the increased incidence of new coronavirus infection (COVID-19) or on the more severe course of the disease in patients with epilepsy.		В настоящее время нет данных о росте заболеваемости новой коронавирусной инфекцией (COVID-19) или о более тяжелом течении заболевания у пациентов с эпилепсией.	NeMo_run2				5659467
2	doc32	However, given the high prevalence of epilepsy among patients after age 60, an increased burden of somatic comorbidities among people with epilepsy, as well as the need of continuous access to antiepileptic drugs (AED) and care for patients with epilepsy, there are a number of important concerns in time of regarding the management of epilepsy during COVID-19 pandemic.		Однако, учитывая высокую распространенность эпилепсии среди пациентов после 60 лет, возросшее бремя соматической коморбидности среди людей с эпилепсией, а также необходимость постоянного доступа к противоэпилептическим препаратам (ПЭП) и ухода за пациентами с эпилепсией, существует ряд важных проблем во времени относительно ведения эпилепсии во время пандемии COVID-19.	NeMo_run2	Однако, учитывая высокую распространенность эпилепсии среди <tag>пациентов после</tag> 60 лет, возросшее бремя соматической коморбидности среди людей с эпилепсией, а также необходимость постоянного доступа к противоэпилептическим препаратам (ПЭП) и ухода за пациентами с эпилепсией, существует ряд важных проблем во времени относительно ведения эпилепсии во время пандемии COVID-19.	Style - Non-fluent	Minor	5659467
2	doc32	However, given the high prevalence of epilepsy among patients after age 60, an increased burden of somatic comorbidities among people with epilepsy, as well as the need of continuous access to antiepileptic drugs (AED) and care for patients with epilepsy, there are a number of important concerns in time of regarding the management of epilepsy during COVID-19 pandemic.		Однако, учитывая высокую распространенность эпилепсии среди пациентов после 60 лет, возросшее бремя соматической коморбидности среди людей с эпилепсией, а также необходимость постоянного доступа к противоэпилептическим препаратам (ПЭП) и ухода за пациентами с эпилепсией, существует ряд важных проблем во времени относительно ведения эпилепсии во время пандемии COVID-19.	NeMo_run2	Однако, учитывая высокую распространенность эпилепсии среди пациентов после 60 лет, возросшее бремя соматической коморбидности среди людей с эпилепсией, а также необходимость постоянного доступа к противоэпилептическим препаратам (ПЭП) и ухода за пациентами с эпилепсией, существует ряд важных <tag>проблем во времени относительно ведения</tag> эпилепсии во время пандемии COVID-19.	Style - Non-fluent	Minor	5659467
3	doc32	The article discusses the main principles of epilepsy management during the COVID-19 pandemic: the need to comply with the regime; the importance of AED adherence, taking into account drug-drug interactions; switching patients to intravenous AED forms if necessary.		В статье обсуждаются основные принципы ведения эпилепсии во время пандемии COVID-19: необходимость соблюдения режима; важность соблюдения режима ПЭП с учетом лекарственных взаимодействий; переключение пациентов на внутривенные формы ПЭП в случае необходимости.	NeMo_run2	В статье обсуждаются основные принципы ведения эпилепсии во время пандемии COVID-19: необходимость соблюдения режима; важность соблюдения <tag>режима ПЭП</tag> с учетом лекарственных взаимодействий; переключение пациентов на внутривенные формы ПЭП в случае необходимости.	Accuracy - Mistranslation	Minor	5659467
3	doc32	The article discusses the main principles of epilepsy management during the COVID-19 pandemic: the need to comply with the regime; the importance of AED adherence, taking into account drug-drug interactions; switching patients to intravenous AED forms if necessary.		В статье обсуждаются основные принципы ведения эпилепсии во время пандемии COVID-19: необходимость соблюдения режима; важность соблюдения режима ПЭП с учетом лекарственных взаимодействий; переключение пациентов на внутривенные формы ПЭП в случае необходимости.	NeMo_run2	В статье обсуждаются основные принципы ведения эпилепсии во время пандемии COVID-19: необходимость соблюдения режима; важность соблюдения режима ПЭП с учетом лекарственных взаимодействий; <tag>переключение пациентов</tag> на внутривенные формы ПЭП в случае необходимости.	Accuracy - Mistranslation	Minor	5659467
1	doc37	The number of COVID-19 patients is increasing worldwide and the number of patients with neurological manifestations of a new coronavirus infection is increasing as well.		Число пациентов с COVID-19 растет во всем мире, а также увеличивается число пациентов с неврологическими проявлениями новой коронавирусной инфекции.	NeMo_run2				5659467
2	doc37	Pathognomonic for COVID-19 is the presence of cephalgic syndrome, infectious-toxic encephalopathy, hypo- and anosmia and ageusia.		Патогномоничным для COVID-19 является наличие цефалгического синдрома, инфекционно-токсической энцефалопатии, гипо- и аносмии и ageusia.	NeMo_run2	Патогномоничным для COVID-19 является наличие цефалгического синдрома, инфекционно-токсической энцефалопатии, гипо- и аносмии и <tag>ageusia</tag>.	Accuracy - Untranslated	Major	5659467
