SEG_ID	Doc	Source	Tagged Source	Target	MT	Tagged_Target	Error Category	Severity	Annotator_ID
9	doc31	El lector encontrará información sobre sus vidas personales y profesionales en su España antes de pasar a México, durante su estancia en este país y en su retorno a la patria de origen.		The reader will find information on his personal and professional lives in Spain before he enters Mexico, during his stay in Mexico and on his return to the country of origin.	talp_upc_run1	The reader will find information on his personal and professional lives in Spain before he enters Mexico, during <tag>his</tag> stay in Mexico and on his return to the country of origin.	Terminology - Wrong term	Neutral	5658994
1	doc33	Están apareciendo evidencias de que la incidencia del cáncer colorrectal (colorectal cancer, CRC) está aumentando en adultos jóvenes, pero se carece de la epidemiología descriptiva necesaria para comprender mejor estas tendencias.		Evidence is emerging that the incidence of colorectal cancer (CRC) is increasing among young adults, but the descriptive epidemiology needed to better understand these trends is lacking.	talp_upc_run1				5658994
2	doc33	MÉTODOS: Se realizó un estudio de cohortes de base poblacional de todos los adultos de 20 a 49 años diagnosticados de CRC en Inglaterra entre 1974 y 2015.		METHODS: A population-based cohort study was conducted of all adults aged 20-49 diagnosed with CRC in England between 1974 and 2015.	talp_upc_run1				5658994
3	doc33	Los datos se extrajeron de la base de datos NCRAS utilizando los códigos ICD9/10 para el CRC.		Data were extracted from the NCRAS database using the ICD9 / 10 CRC codes.	talp_upc_run1				5658994
4	doc33	Las tendencias temporales en las tasas de incidencia específicas por edad (incidence rates, IR) según el sexo, la localización anatómica, el quintil del índice de privación múltiple (index of multiple deprivation, IMD) y la región geográfica se analizaron mediante un modelo de regresión joinpoint.		Temporary trends in age-specific incidence rates (incidence rates, IR) by sex, anatomical location, index of multiple deprivation index quintile and geographical region were analysed using a regression model.	talp_upc_run1	Temporary trends in age-specific incidence rates (incidence rates, IR) by sex, anatomical location, <tag>index of</tag> multiple deprivation index quintile and geographical region were analysed using a regression model.	Other	Neutral	5658994
5	doc33	Se analizaron un total de 56.134 nuevos diagnósticos de CRC.		A total of 56,134 new CRC diagnoses were analysed.	talp_upc_run1				5658994
6	doc33	El aumento más sostenido en la IR se produjo en el grupo de edad de 20 a 29 años, principalmente a expensas de un incremento de los tumores distales.		The most sustained increase in RI occurred in the 20-29 age group, mainly at the expense of an increase in distal tumours.	talp_upc_run1				5658994
7	doc33	La magnitud de los aumentos de IR fue similar en ambos sexos y en los quintiles del IMD, aunque los aumentos más pronunciados en la incidencia se registraron en las regiones del sur de Inglaterra.		The magnitude of RI increases was similar for both sexes and IMD quintiles, although the most pronounced increases in incidence were in the southern regions of England.	talp_upc_run1				5658994
8	doc33	CONCLUSIÓN: El CRC ya no debe ser considerado una enfermedad de las personas mayores: los cambios en las tasas de incidencia deberán tenerse en cuenta en las futuras políticas de cribado, en las estrategias preventivas y en los proyectos de investigación, así como para aumentar la toma de conciencia de la población de que las personas más jóvenes deben estar al corriente de los síntomas del CRC.	CONCLUSIÓN: El CRC ya no debe ser considerado una enfermedad de las personas mayores: los cambios en las tasas de incidencia deberán tenerse en cuenta en las futuras políticas de cribado, en las estrategias preventivas y en los proyectos de investigación, así como para aumentar la toma de conciencia de la población <tag>de que las personas más jóvenes deben estar al corriente de los síntomas del CRC.</tag>	CONCLUSION: The CRC should no longer be considered a disease of older persons: Changes in incidence rates should be taken into account in future screening policies, preventive strategies and research projects, and increase population awareness.	talp_upc_run1		Accuracy - Omission	Critical	5658994
1	doc34	Existe escasa bibliografía cualitativa centrada en comprender la perspectiva de los padres de adolescentes implicados en la delincuencia, y no existe bibliografía anterior que haya analizado cómo la situación de ser padre de un adolescente que está implicado en la delincuencia se conjuga con ser padre inmigrante.		There is little qualitative literature focused on understanding the perspective of parents of adolescents involved in crime, and there is no previous literature on how being the father of an adolescent involved in crime is combined with being an immigrant parent.	talp_upc_run1				5658994
2	doc34	El presente estudio fenomenológico analizó, desde la óptica de padres inmigrantes, cómo ellos entienden la participación de sus hijos en conductas delictivas.		This phenomenological study analysed, from the perspective of immigrant parents, how they understand their children 's involvement in criminal behaviour.	talp_upc_run1				5658994
3	doc34	Para ello, analizó entrevistas semiestructuradas detalladas realizadas con catorce padres inmigrantes (10 madres y 4 padres) de la antigua Unión Soviética en Israel de niños tratados en centros de rehabilitación para jóvenes delincuentes.		To this end, it analysed detailed semi-structured interviews with 14 immigrant parents (10 mothers and 4 fathers) from the former Soviet Union in Israel of children treated in rehabilitation centres for young offenders.	talp_upc_run1				5658994
4	doc34	Los análisis de datos revelaron una reducción gradual de la conducta de los niños atribuida a la etapa del desarrollo de la adolescencia, las presiones de la inmigración y el conflicto cultural.		Data analysis revealed a gradual reduction in children 's behaviour attributed to the stage of adolescent development, immigration pressures and cultural conflict.	talp_upc_run1				5658994
5	doc34	Estos tres factores se entrelazan para crear un tejido dentro del cual ellos ven a sus hijos recurriendo a la delincuencia.		These three factors intersect to create a fabric within which they see their children through crime.	talp_upc_run1				5658994
6	doc34	La pérdida de control gradual de los padres está equilibrada por intentos de idealizar la relación entre padres e hijos y de disminuir la gravedad de los delitos cometidos.		The gradual loss of parental control is balanced by attempts to idealize the relationship between parents and children and to reduce the severity of the offences committed.	talp_upc_run1				5658994
7	doc34	Ellos describen varias experiencias diversas e incluso contradictorias de sí mismos como padres y sus luchas para armar experiencias incoherentes y alternadas de sí mismos como padres.		They describe several diverse and even contradictory experiences of themselves as parents and their struggles to build inconsistent and alternating experiences of themselves as parents.	talp_upc_run1				5658994
8	doc34	A pesar del papel fundamental que pueden desempeñar en la rehabilitación de sus hijos, así como del distrés que ellos mismos sufren, los padres de niños implicados en conductas delictivas han sido ignorados con frecuencia en las investigaciones.		Despite their fundamental role in the rehabilitation of their children, as well as their own distress, parents of children involved in criminal acts had often been ignored in investigations.	talp_upc_run1				5658994
9	doc34	El reconocimiento de las experiencias y los puntos de vista de los padres puede permitir el desarrollo de estrategias terapéuticas adecuadas que los apoyen y maximizar sus habilidades para que ayuden a sus hijos.		Recognition of parents' experiences and views can enable the development of appropriate therapeutic strategies to support them and maximize their skills to help their children.	talp_upc_run1	Recognition of parents' experiences and <tag>views</tag> can enable the development of appropriate therapeutic strategies to support them and maximize their skills to help their children.	Accuracy - Mistranslation	Minor	5658994
1	doc35	Introducción.		Introduction.	talp_upc_run1				5506982
2	doc35	La prevalencia del consumo de Cannabis sigue en aumento en el mundo, especialmente, entre adolescentes.		The prevalence of cannabis consumption continues to increase worldwide, especially among adolescents.	talp_upc_run1				5506982
3	doc35	Dicho consumo se sobrepone al de cigarrillos y otras sustancias lícitas e ilícitas, y se ha asociado con síntomas depresivos e incremento del riesgo suicida.		Such consumption overlaps that of cigarettes and other licit and illicit substances, and has been associated with depressive symptoms and increased suicide risk.	talp_upc_run1				5506982
4	doc35	En el contexto colombiano poco se conoce sobre la relación entre el consumo de Cannabis y el riesgo de suicidio.		Little is known in the Colombian context about the relationship between cannabis consumption and the risk of suicide.	talp_upc_run1				5506982
5	doc35	Objetivo.		Objective.	talp_upc_run1				5506982
6	doc35	Evaluar la asociación entre el consumo de Cannabis y el riesgo suicida en adolescentes escolarizados de Santa Marta, Colombia.		Assess the association between Cannabis consumption and suicide risk among adolescent students in Santa Marta, Colombia.	talp_upc_run1				5506982
7	doc35	Materiales y métodos.		Materials and methods.	talp_upc_run1				5506982
8	doc35	Se hizo un estudio transversal con una muestra probabilística de estudiantes de media vocacional entre los 13 y los 17 años de edad en colegios oficiales y privados.		A cross-sectional study was conducted with a probability sample of middle vocational students between the ages of 13 and 17 years in both formal and private schools.	talp_upc_run1	A cross-sectional study was conducted with a <tag>probability</tag> sample of middle vocational students between the ages of 13 and 17 years in both formal and private schools.	Accuracy - Mistranslation	Major	5506982
9	doc35	Se indagó sobre el consumo de Cannabis alguna vez en la vida y se cuantificó el riesgo suicida con la Center for Epidemiologic Studies on Depression Scale.		The consumption of Cannabis ever in life was investigated and suicide risk was quantified with the Center for Epidemiological Studies on Depression Scale.	talp_upc_run1				5506982
10	doc35	Las puntuaciones superiores a ocho se categorizaron como riesgo suicida elevado.		Scores above eight were categorized as high suicide risk.	talp_upc_run1				5506982
11	doc35	Se estimó la razón de oportunidad (OR) cruda y la ajustada.		Crude and adjusted odds ratios (OR) were estimated.	talp_upc_run1				5506982
12	doc35	Resultados.		The results were as follows:	talp_upc_run1	The results <tag>were as follows</tag>:	Accuracy - Addition	Critical	5506982
12	doc35	Resultados.		The results were as follows:	talp_upc_run1	<tag>The</tag> results were as follows:	Accuracy - Addition	Major	5506982
13	doc35	Participaron 1.462 estudiantes.		A total of 1,462 students participated.	talp_upc_run1				5506982
14	doc35	La media para la edad fue de 14,4 años (desviación estándar, DE=0,8) y el 60,3 % correspondía a mujeres.		The average age was 14.4 years (standard deviation, SD = 0.8) and 60.3% were women.	talp_upc_run1				5506982
15	doc35	La prevalencia del consumo de Cannabis alguna vez en la vida fue del 11,6 % (IC95% 10,0-13,2) y el 13,3 % (IC95% 11,6-15,0) de los estudiantes presentó riesgo suicida elevado.		The lifetime prevalence of cannabis was 11.6% (95% CI 10.0-13.2) and 13.3% (95% CI 11.6-15.0) of students had high suicide risk.	talp_upc_run1	The <tag>lifetime</tag> prevalence of cannabis was 11.6% (95% CI 10.0-13.2) and 13.3% (95% CI 11.6-15.0) of students had high suicide risk.	Accuracy - Mistranslation	Critical	5506982
16	doc35	El consumo de Cannabis se asoció con dicho riesgo ajustado por otras variables (OR=1,88; IC95% 1,23-2,88).		Cannabis consumption was associated with this risk adjusted by other variables (OR = 1.88; 95% CI 1.23-2.88).	talp_upc_run1				5506982
17	doc35	Conclusiones.		In this regard, it is important to note that there is a lack of progress in this area.	talp_upc_run1	<tag>In this regard, it is important to note that there is a lack of progress in this area.</tag>	Accuracy - Mistranslation	Critical	5506982
18	doc35	El consumo de Cannabis se asoció con el riesgo suicida elevado en adolescentes escolarizados de Santa Marta, Colombia.		Cannabis consumption was associated with high suicide risk among adolescent students in Santa Marta, Colombia.	talp_upc_run1				5506982
1	doc36	Estudio prospectivo, aleatorizado, con 40 pacientes obesos divididos en dos grupos: BGL 2D o 3D.		Prospective, randomized study with 40 obese patients divided into two groups: BGL 2D or 3D.	talp_upc_run1				5506982
2	doc36	El objetivo principal fue medir el tiempo al realizar la gastroyeyunoanastomosis manual.		The main objective was to measure the time during manual gastro-jejunoanastomosis.	talp_upc_run1				5506982
3	doc36	La recolección de datos incluyó comorbilidad, demografía, tiempo operatorio en tres fases (formación de reservorio, gastroyeyunoanastomosis y yeyunoyeyunoanastomosis) y complicaciones posoperatorias.		Data collection included co-morbidity, demography, operative time in three phases (creation of a reservoir, gastro-jejunoanastomosis and jejunoanastomosis) and post-surgery complications.	talp_upc_run1				5506982
4	doc36	El mismo cirujano realizó los procedimientos.		The same surgeon performed the procedures.	talp_upc_run1				5506982
5	doc36	Se excluyeron dos pacientes por incapacidad para abrir el video.		Two patients were excluded for inability to open the video.	talp_upc_run1				5506982
6	doc36	Se analizaron 20 pacientes en el grupo 3D y 18 en el grupo 2D.		Twenty patients were analysed in the 3D group and 18 in the 2D group.	talp_upc_run1				5506982
7	doc36	No hubo diferencias significativas en los datos preoperatorios.		There were no significant differences in the pre-operative data.	talp_upc_run1				5506982
8	doc36	El tiempo promedio del procedimiento fue menor en el grupo 3D que en el 2D en 16,5 minutos.		The average procedural time was lower in the 3D group than in the 2D in 16.5 minutes.	talp_upc_run1				5506982
9	doc36	El tiempo de ejecución para realizar tareas solo fue significativo al realizar la gastroyeyunoanastomosis.		The time taken to perform tasks was only significant when the gastro-jejunoanastomosis was performed.	talp_upc_run1				5506982
10	doc36	No hubo ninguna complicación intraoperatoria ni posoperatoria.		There were no complications during or after surgery.	talp_upc_run1				5506982
11	doc36	El uso de un sistema de imagen 3D se asoció con un menor tiempo quirúrgico total, en especial para la gastroyeyunoanastomosis manual, en comparación con el sistema de imagen 2D.		The use of a 3D imaging system was associated with shorter total surgical time, especially for manual gastro-jejunoanastomosis, compared to the 2D imaging system.	talp_upc_run1				5506982
1	doc37	Analizar el incremento de los casos centinela de COVID-19 en México calculados a partir del número efectivo de reproducción de la infección		Analyse the increase in the number of sentinel cases of HIV / AIDS in Mexico calculated from the actual number of cases of infection	talp_upc_run1	Analyse the increase in the number of sentinel cases of HIV / AIDS in Mexico calculated from the actual number of <tag>cases</tag> of infection	Accuracy - Mistranslation	Critical	5506982
2	doc37	(R En un diseño transversal analítico se estudió el total de casos de COVID-19 en México del 29 de febrero al 24 de julio de 2020, y se comparó con los casos centinela calculados a partir del R En México, hasta el 24 de julio de 2020 se habían producido 390,516 casos de COVID-19 y 43,680 defunciones por esta enfermedad; con el uso del R El modelo centinela presenta una pérdida importante de información no cuantificada.		(R A cross-sectional analytical design studied the total number of COVID-19 cases in Mexico from 29 February to 24 July 2020, and compared with the sentinel cases calculated from R 3916 by 2003.	talp_upc_run1	(R A cross-sectional analytical design studied the total number of COVID-19 cases in Mexico from 29 February to 24 July 2020, and compared with the sentinel cases calculated from R <tag>3916 by 2003</tag>.	Accuracy - Mistranslation	Critical	5506982
2	doc37	(R En un diseño transversal analítico se estudió el total de casos de COVID-19 en México del 29 de febrero al 24 de julio de 2020, y se comparó con los casos centinela calculados a partir del R En México, hasta el 24 de julio de 2020 se habían producido 390,516 casos de COVID-19 y 43,680 defunciones por esta enfermedad; con el uso del R El modelo centinela presenta una pérdida importante de información no cuantificada.	(R En un diseño transversal analítico se estudió el total de casos de COVID-19 en México del 29 de febrero al 24 de julio de 2020, y se comparó con los casos centinela calculados a partir del R <tag>En México, hasta el 24 de julio de 2020 se habían producido 390,516 casos de COVID-19 y 43,680 defunciones por esta enfermedad; con el uso del R El modelo centinela presenta una pérdida importante de información no cuantificada.</tag>	(R A cross-sectional analytical design studied the total number of COVID-19 cases in Mexico from 29 February to 24 July 2020, and compared with the sentinel cases calculated from R 3916 by 2003.	talp_upc_run1		Accuracy - Omission	Critical	5506982
3	doc37	Es necesario reforzar la vigilancia epidemiológica mediante una mejor estrategia de detección de casos en nuestro país y seguir aplicando medidas que permitan la contención y la mitigación de la pandemia de COVID-19.		Epidemiological surveillance needs to be strengthened through a better case detection strategy in our country and the continued implementation of measures to contain and mitigate the HIV / AIDS pandemic.	talp_upc_run1	Epidemiological surveillance needs to be strengthened through a better case detection strategy in our country <tag>and the continued implementation of measures</tag> to contain and mitigate the HIV / AIDS pandemic.	Style - Non-fluent	Critical	5506982
3	doc37	Es necesario reforzar la vigilancia epidemiológica mediante una mejor estrategia de detección de casos en nuestro país y seguir aplicando medidas que permitan la contención y la mitigación de la pandemia de COVID-19.		Epidemiological surveillance needs to be strengthened through a better case detection strategy in our country and the continued implementation of measures to contain and mitigate the HIV / AIDS pandemic.	talp_upc_run1	Epidemiological surveillance needs to be strengthened through a better case detection strategy in our country and the continued implementation of measures to contain and mitigate the <tag>HIV / AIDS</tag> pandemic.	Accuracy - Mistranslation	Critical	5506982
1	doc39	RESUMEN Contexto: En 2018, la República Democrática del Congo (RDC) despenalizó el aborto bajo ciertas circunstancias a través del Protocolo de Maputo.	<tag>RESUMEN</tag> Contexto: En 2018, la República Democrática del Congo (RDC) despenalizó el aborto bajo ciertas circunstancias a través del Protocolo de Maputo.	Context: In 2018, the Democratic Republic of the Congo (DRC) decriminalized abortion under certain circumstances through the Maputo Protocol.	talp_upc_run1		Accuracy - Omission	Neutral	5506982
2	doc39	Sin embargo, poco se sabe sobre la disposición de las instituciones de salud del país para proveer servicios integrales de aborto.		However, little is known about the willingness of health institutions in the country to provide comprehensive abortion services.	talp_upc_run1				5506982
3	doc39	Métodos: Se utilizaron datos de 1,380 instituciones de salud a partir de la Encuesta Inventario sobre la Evaluación de la Prestación de Servicios (EPS) con el fin de evaluar la disposición para proveer servicios de aborto en cuatro dominios: terminación del embarazo, tratamiento básico de complicaciones postaborto, tratamiento integral de complicaciones postaborto y servicios anticonceptivos postaborto.	Métodos: Se utilizaron datos de 1,380 instituciones de salud a partir de la Encuesta Inventario sobre la Evaluación de la Prestación de Servicios (EPS) con el fin de evaluar la disposición para proveer servicios de aborto en cuatro dominios: terminación del embarazo, <tag>tratamiento básico de complicaciones postaborto, tratamiento integral de complicaciones postaborto y servicios anticonceptivos postaborto.</tag>	Methods: Data from 1,380 health institutions were used from the Service Delivery Assessment Inventory (EPS) to assess the readiness to provide post-abortion services in four areas: Pregnancy termination, basic post-abortion treatment.	talp_upc_run1		Accuracy - Omission	Critical	5506982
4	doc39	Los análisis utilizaron una aplicación modificada del enfoque de función de señales de atención obstétrica de emergencia; los criterios para disposición se basaron en las pautas de la Organización Mundial de la Salud.		The analyses used a modified application of the emergency obstetric care signal function approach; the criteria for disposal were based on World Health Organization guidelines.	talp_upc_run1				5506982
5	doc39	Resultados: Treinta y un porciento de las instituciones de salud de la RDC cumplieron con los criterios de disposición para la provisión de servicios de aborto.		Results: Thirty-one per cent of health institutions in the DRC met the criteria for the provision of abortion services.	talp_upc_run1				5506982
6	doc39	La proporción de instituciones clasificadas como preparadas fue mayor en los centros urbanos que en los rurales (50% vs. 26%) y en hospitales respecto de centros de salud o centros de salud de referencia (72% vs. 25% y 45%, respectivamente).		The proportion of institutions classified as prepared was higher in urban centres than in rural areas (50% versus 26%) and hospitals compared to health centres or reference health centres (72% versus 25% and 45%, respectively).	talp_upc_run1				5506982
7	doc39	Pocas instituciones de salud estuvieron preparadas para proveer ya fueran servicios básicos o tratamiento integral para complicaciones postaborto (4% y 1%); la mayor preparación para proveer esos servicios se presentó en los hospitales (14% y 11%).		Few health institutions were prepared to provide either basic services or comprehensive treatment for post-abortion complications (4 per cent and 1 per cent); greater preparedness to provide such services was in hospitals (14 per cent and 11 per cent).	talp_upc_run1				5506982
8	doc39	Solamente un tercio de las instituciones de salud mostró estar preparado para proveer servicios anticonceptivos postaborto.		Only one third of health institutions showed readiness to provide post-abortion contraception services.	talp_upc_run1				5506982
9	doc39	La inadecuada disponibilidad de medicamentos (ej., misoprostol, antibióticos, anticonceptivos) y de equipo fueron las más grandes barreras para la preparación.		Inadequate availability of medicines (e.g. misoprostol, antibiotics, contraceptives) and equipment were the biggest barriers to preparation.	talp_upc_run1				5506982
10	doc39	Conclusiones: La mayoría de las instituciones de salud de la RDC no estuvieron preparadas para proveer servicios integrales de aborto.		Conclusions: Most health institutions in the DRC were not prepared to provide comprehensive abortion services.	talp_upc_run1				5506982
11	doc39	Mejorar la disponibilidad de productos vitales para la salud aumentará la preparación y tiene el potencial de reducir la prevalencia de embarazos no planeados y la demanda futura de servicios de aborto.		Improving the availability of vital health products will increase preparedness and have the potential to reduce the prevalence of unplanned pregnancies and future demand for abortion services.	talp_upc_run1				5506982
1	doc4	El síndrome inflamatorio multisistémico en niños y adolescentes temporalmente relacionado con COVID-19 es una presentación clínica de la infección por SARS-CoV-2.		Multisystemic inflammatory syndrome in children and adolescents temporarily associated with COVID-19 is a clinical presentation of SARS-CoV-2 infection.	talp_upc_run1				5506982
2	doc4	Comparte algunas características con la enfermedad de Kawasaki, el shock tóxico, la sepsis, el síndrome de activación macrofágica y la miocarditis.		It shares some characteristics with Kawasaki disease, toxic shock, sepsis, macrophage activation syndrome and myocarditis.	talp_upc_run1				5506982
3	doc4	Son escasas las publicaciones que abordan su manejo inicial, que tiene semejanzas con el propuesto para el shock séptico.		There are few publications dealing with its initial management, which is similar to that proposed for septic shock.	talp_upc_run1				5506982
4	doc4	Esta revisión analiza dicho abordaje basado en las características propias del síndrome inflamatorio multisistémico relacionado con COVID-19, de acuerdo con el paradigma de construcción de una “guía de práctica institucional”, y sugiere estrategias de aproximación terapéutica, que incluyen detección temprana, estabilización, referencia, tratamiento específico y análisis de procesos.	Esta revisión analiza dicho abordaje basado en las características propias del síndrome inflamatorio multisistémico <tag>relacionado con</tag> COVID-19, de acuerdo con el paradigma de construcción de una “guía de práctica institucional”, y sugiere estrategias de aproximación terapéutica, que incluyen detección temprana, estabilización, referencia, tratamiento específico y análisis de procesos.	This review analyses this approach based on the characteristics of COVID-19 multisystemic inflammatory syndrome, according to the paradigm of building an ""institutional practice guide"", and suggests therapeutic approximation strategies, including early detection, reference.	talp_upc_run1		Accuracy - Omission	Major	5506982
4	doc4	Esta revisión analiza dicho abordaje basado en las características propias del síndrome inflamatorio multisistémico relacionado con COVID-19, de acuerdo con el paradigma de construcción de una “guía de práctica institucional”, y sugiere estrategias de aproximación terapéutica, que incluyen detección temprana, estabilización, referencia, tratamiento específico y análisis de procesos.	Esta revisión analiza dicho abordaje basado en las características propias del síndrome inflamatorio multisistémico relacionado con COVID-19, de acuerdo con el paradigma de construcción de una “guía de práctica institucional”, y sugiere estrategias de aproximación terapéutica, que incluyen detección temprana, estabilización, referencia, <tag>tratamiento específico y análisis de procesos.</tag>	This review analyses this approach based on the characteristics of COVID-19 multisystemic inflammatory syndrome, according to the paradigm of building an ""institutional practice guide"", and suggests therapeutic approximation strategies, including early detection, reference.	talp_upc_run1		Accuracy - Omission	Critical	5506982
1	doc41	Introducción.		Introduction.	talp_upc_run1				5506982
2	doc41	La infección de transmisión sexual causada por Chlamydia trachomatis es la más frecuente de etiología bacteriana en el mundo.		Sexually transmitted infection caused by Chlamydia trachomatis is the most common bacterial infection in the world.	talp_upc_run1				5506982
3	doc41	Aunque puede ser asintomática en la mayoría de los casos, C. trachomatis puede generar diversos problemas de salud reproductiva en mujeres, como cervicitis, endometritis y salpingitis.		Although it may be asymptomatic in most cases, C. trachomatis may cause a variety of reproductive health problems in women, including cervicitis, Darfur and salpmeningitis.	talp_upc_run1				5506982
4	doc41	A pesar de su importancia, en Medellín no se cuenta con suficientes datos epidemiológicos sobre esta infección.		Despite its importance, Medellín does not have sufficient epidemiological data on this infection.	talp_upc_run1				5506982
5	doc41	Objetivo.		Objective.	talp_upc_run1				5506982
6	doc41	Determinar la prevalencia de C. trachomatis en mujeres de Medellín, determinar los posibles factores de riesgo y evaluar la relación con la infección por el virus de papiloma humano (HPV).		Determine the prevalence of C. trachomatis in women in Medellín, identify possible risk factors and assess the relationship with human papilloma virus (HPV) infection.	talp_upc_run1				5506982
7	doc41	Materiales y métodos.		Materials and methods.	talp_upc_run1				5506982
8	doc41	Se hizo un estudio transversal multicéntrico para detectar la infección por C. trachomatis en 1.282 mujeres mediante reacción en cadena de la polimerasa (PCR) convencional y el estuche comercial LightMix 480 HT CT/NG™ (Roche, Basilea, Suiza).	Se hizo un estudio transversal multicéntrico para detectar la infección por C. trachomatis en 1.282 mujeres mediante <tag>reacción en cadena de la polimerasa</tag> (PCR) convencional y el estuche comercial LightMix 480 HT CT/NG™ (Roche, Basilea, Suiza).	A multi-centre cross study was conducted to detect C. trachomatis infection in 1,282 women by conventional PCR and LightMix 480 HT CT / NG (Roche, Basel, Switzerland).	talp_upc_run1		Accuracy - Omission	Critical	5506982
8	doc41	Se hizo un estudio transversal multicéntrico para detectar la infección por C. trachomatis en 1.282 mujeres mediante reacción en cadena de la polimerasa (PCR) convencional y el estuche comercial LightMix 480 HT CT/NG™ (Roche, Basilea, Suiza).	Se hizo un estudio transversal multicéntrico para detectar la infección por C. trachomatis en 1.282 mujeres mediante reacción en cadena de la polimerasa (PCR) convencional y <tag>el estuche comercial</tag> LightMix 480 HT CT/NG™ (Roche, Basilea, Suiza).	A multi-centre cross study was conducted to detect C. trachomatis infection in 1,282 women by conventional PCR and LightMix 480 HT CT / NG (Roche, Basel, Switzerland).	talp_upc_run1		Accuracy - Omission	Neutral	5506982
9	doc41	Resultados.		The results were as follows:	talp_upc_run1				5506982
10	doc41	La prevalencia total de la infección por C. trachomatis fue de 4,1 % (IC95% 2,9-5,3).		The total prevalence of C. trachomatis infection was 4.1 per cent (95% CI 2.9-5.3).	talp_upc_run1				5506982
11	doc41	Se encontró una relación significativa de la infección con la edad, el consumo de cigarrillo y el uso de anticonceptivos hormonales.		A significant relationship was found between infection and age, cigarette smoking and the use of hormonal contraceptives.	talp_upc_run1				5506982
12	doc41	Conclusión.		In this regard, it is necessary to ensure that the right to health is respected.	talp_upc_run1	<tag>In this regard, it is necessary to ensure that the right to health is respected.</tag>	Accuracy - Mistranslation	Critical	5506982
13	doc41	La prevalencia de la infección es similar a la reportada en otros lugares del país y del mundo, siendo las mujeres más jóvenes las más afectadas.		The prevalence of infection is similar to that reported elsewhere in the country and around the world, with younger women most affected.	talp_upc_run1				5506982
14	doc41	En cuanto a la presentación del HPV, no se encontró ningún tipo de relación con C. trachomatis.		Regarding the presentation of the HPV, no relationship was found with C. trachomatis.	talp_upc_run1				5506982
1	doc43	Las residencias de ancianos son entornos de alto riesgo para la transmisión del coronavirus SARS-CoV-2, por tratarse de ambientes cerrados, con personas que muestran manifestaciones atípicas de la enfermedad, con altas posibilidades de evolucionar desfavorablemente y con personal que frecuentemente presenta una elevada movilidad en relación a los puestos de trabajo.	Las residencias de ancianos son entornos de alto riesgo para la transmisión del coronavirus SARS-CoV-2, por tratarse de ambientes cerrados, con personas que muestran manifestaciones atípicas de la enfermedad, con altas posibilidades de evolucionar desfavorablemente y con personal <tag>que frecuentemente presenta una elevada movilidad en relación a los puestos de trabajo.</tag>	Nursing homes are high-risk environments for the transmission of the SARS-CoV-2 coronavirus, as they are closed environments, with atypical manifestations of the disease, with high potential for unfavourable mobility and staff.	talp_upc_run1		Accuracy - Omission	Major	5506982
2	doc43	Por otro lado, en una situación de pandemia, numerosos centros hospitalarios han soportado periodos de gran presión asistencial.		On the other hand, in a pandemic situation, many hospitals have endured periods of great care pressure.	talp_upc_run1				5506982
3	doc43	El objetivo de este trabajo fue presentar una experiencia de medicalización de una residencia donde casi el 50% de los residentes contrajo la enfermedad.		The objective of this work was to present an experience of medicalization in a residence where almost 50% of residents contracted the disease.	talp_upc_run1				5506982
4	doc43	Se llevó a cabo una intervención multidisciplinar en una residencia de ancianos de titularidad pública con 99 residentes.		A multidisciplinary intervention was carried out in a public residential home for elders with 99 residents.	talp_upc_run1				5506982
5	doc43	Trabajaron de forma conjunta especialistas de Medicina Interna, Atención Primaria y técnicos de salud, en estrecha colaboración con los trabajadores de la residencia.		Specialists of internal medicine, primary care and health technicians worked together in close cooperation with the workers of the residence.	talp_upc_run1				5506982
6	doc43	Se habilitó la presencia de personal de Enfermería las 24 horas y personal médico con visita diaria.		The presence of nursing staff was authorized on a 24-hour basis and medical staff on a daily visit.	talp_upc_run1				5506982
7	doc43	Se dotó al centro de los medios necesarios para la administración de la medicación (oral e intravenosa) y la oxigenoterapia necesaria para atender a los pacientes con la enfermedad.		The centre was provided with the necessary resources for the administration of medication (oral and intravenous) and oxygen therapy for patients with the disease.	talp_upc_run1				5506982
8	doc43	Los resultados analíticos estaban disponibles en 24 horas.		The analytical results were available in 24 hours.	talp_upc_run1				5506982
9	doc43	Para el análisis de los datos se calcularon los porcentajes y se empleó la media como medida de tendencia central.		For data analysis, percentages were calculated and the average was used as a measure of central trend.	talp_upc_run1				5506982
10	doc43	Cuarenta y ocho residentes (48,5%) y quince trabajadores contrajeron la enfermedad.		Forty-eight residents (48.5 per cent) and fifteen workers contracted the disease.	talp_upc_run1				5506982
11	doc43	El número total de fallecimientos durante ese periodo fue de trece (13,1%), siete de ellos con diagnóstico de COVID-19 (edad media de 84,4 años), siendo la tasa de letalidad del 14,6%.		The total number of deaths during this period was 13 (13.1 per cent), 7 of them with diagnosis of HIVAIDS (average age 84.4 years), with a case fatality rate of 14.6 per cent.	talp_upc_run1	The total number of deaths during this period was 13 (13.1 per cent), 7 of them with diagnosis of <tag>HIVAIDS</tag> (average age 84.4 years), with a case fatality rate of 14.6 per cent.	Accuracy - Mistranslation	Critical	5506982
