SEG_ID	Doc	Source	Tagged Source	Target	MT	Tagged_Target	Error Category	Severity	Annotator_ID
3	doc27	Este artículo tiene como objeto el análisis de los ensayos clínicos que permitieron dicha autorización, así como la revisión de nuevas terapias para el tratamiento del carcinoma urotelial localmente avanzado o metastásico.MÉTODO: Búsqueda bibliográfica realizada en Pub-Med y ClinicalTrials.gov mediante la combinación de las palabras clave, en español e inglés: “carcinoma urotelial”, “cáncer de vejiga”, “localmente avanzado”,“metastásico”, “inmunoterapia”, “CTLA-4”, “PD1”, “PDL-1”, “atezolizumab”, “nivolumab”, “ipilimubab”, “pembrolizumab”,“avelumab”, “durvalumab”, “tremelimumab”, “terapia antiangiogénica”, “terapia molecular dirigida” e “inhibidores VEGF”.	Este artículo tiene como objeto el análisis de los ensayos clínicos que permitieron dicha autorización, así como la revisión de nuevas terapias para el tratamiento del carcinoma urotelial localmente avanzado o <tag>metastásico</tag>.MÉTODO: Búsqueda bibliográfica realizada en Pub-Med y ClinicalTrials.gov mediante la combinación de las palabras clave, en español e inglés: “carcinoma urotelial”, “cáncer de vejiga”, “localmente avanzado”,“metastásico”, “inmunoterapia”, “CTLA-4”, “PD1”, “PDL-1”, “atezolizumab”, “nivolumab”, “ipilimubab”, “pembrolizumab”,“avelumab”, “durvalumab”, “tremelimumab”, “terapia antiangiogénica”, “terapia molecular dirigida” e “inhibidores VEGF”.	This article aims to analyze the clinical trials that allowed such authorization, as well as the review of new therapies for the treatment of locally advanced or metastatic urothelial carcinoma. METHOD Literature search conducted in Pub-Med and ClinicalTrials.gov by combining the keywords, in Spanish and English: “urothelial carcinoma”, “bladder cancer”, “locally advanced”, “metastatic”, “immunotherapy”, “CTLA-4”, “PD1”, “PDL-1”, “atzolizumab”, “nivolumab”, “ipilimubab”, “pembrolizumab”, “avelumab”, “durvalumab”, “tremelimumab”, “antiangiogenic therapy”, “molecular targeted therapy” and “VEGF inhibitors”.	TMT_run1			Minor	5673352
4	doc27	La poliquimioterapia a base de cisplatino sigue siendo el estándar de tratamiento para el carcinoma vesical metastásico de acuerdo con los resultados de los ensayos clínicos fase III publicados, sólo considerándose la inmunoterapia con atezolizumab o permbrolizumab electiva en aquellos pacientes no aptos para recibir cisplatino con alta expresión PDL1.		Cisplatin-based polychemotherapy remains standard treatment for metastatic bladder carcinoma according to the results of published phase III clinical trials, only considering immunotherapy with atezolizumab or elective permbrolizumab in those patients unsuitable to receive cisplatin with high PDL1 expression.	TMT_run1				5673352
5	doc27	Actualmente, están en curso estudios comparativos de terapias quimioterápicas frente a inmunoterapia, así como múltiples combinaciones que buscan efecto aditivo con fármacos antiangiogénicos o terapias dirigidas.		Currently, comparative studies of chemotherapeutic therapies versus immunotherapy are ongoing, as well as multiple combinations seeking additive effect with antiangiogenic drugs or targeted therapies.	TMT_run1	Currently, comparative studies of chemotherapeutic therapies versus immunotherapy are ongoing, as well as multiple combinations seeking additive <tag>effect</tag> with antiangiogenic drugs or targeted therapies.	Linguistic Conventions - Grammar	Neutral	5119698
6	doc27	La publicación de los ensayos comparativos que se encuentran actualmente en curso, junto con los previsibles progresos en terapia dirigida, implicarán la posibilidad de abrir una esperanzadora línea de trabajo dirigida hacia una terapia efectiva y personalizada, que permita reducir los eventos adversos atribuibles al empleo de fármacos quimioterápicos.		The publication of the comparative trials currently underway, together with the foreseeable progress in targeted therapy, will imply the possibility of opening an encouraging line of work aimed at an effective personalized therapy, which will reduce the adverse events attributable to the use of chemotherapeutic drugs.	TMT_run1				5673352
1	doc28	El trauma del órgano vascular periférico es una condición muy frecuente en los conflictos militares.		Trauma of the peripheral vascular organ is a very frequent condition in military conflicts.	TMT_run1				5673352
2	doc28	Por fortuna, la comprensión integral de la fisiopatología local y sistémica, en adición al desarrollo de técnicas quirúrgicas innovadoras y avances tecnológicos, ha mejorado el pronóstico relativo a la sobrevida y la conservación anatómica y funcional de las extremidades.		Fortunately, comprehensive understanding of local and systemic pathophysiology, in addition to the development of innovative surgical techniques and technological advances, have improved the prognosis related to survival and anatomical and functional conservation of the extremities.	TMT_run1				5673352
3	doc28	En este trabajo se hace una revisión histórica y del estado actual del abordaje del trauma vascular periférico, sobre la base de un episodio heroico de la Campaña por la Ciudad de México durante la invasión norteamericana de 1846-1848: la defensa del Castillo de Chapultepec por el cadete Agustín Melgar.		This paper makes a historical review and the current state of the approach to peripheral vascular trauma, based on a heroic episode of the Campaign for Mexico City during the North American invasion of 1846-1848: the defense of Chapultepec Castle by Agustín Melgar.	TMT_run1				5673352
1	doc29	Evaluar el cumplimiento de las actividades de seguimiento del tratamiento y verificación de curación por parte de los profesionales del Programa de Control de la Malaria.		To evaluate compliance with treatment follow-up activities and verification of cure by professionals of the Malaria Control Program.	TMT_run1	To evaluate compliance with treatment follow-up activities and verification of <tag>cure</tag> by professionals of the Malaria Control Program.	Accuracy - Mistranslation	Major	5673352
2	doc29	Se trata de una investigación evaluativa, realizada a través de la observación sistemática, con la ayuda de una forma de escala Likert, adoptando una puntuación numérica para evaluar el cumplimiento de las actividades.		This is an evaluative research, carried out through systematic observation, with the help of a form of Likert scale, adopting a numerical score to assess the compliance with the activities.	TMT_run1				5673352
3	doc29	La recolección de datos se realizó en el municipio amazónico de Cruzeiro do Sul en el estado de Acre.		Data collection was carried out in the Amazonian municipality of Cruzeiro do Sul in the state of Acre.	TMT_run1				5673352
4	doc29	Los datos se analizaron mediante estadística descriptiva.		Data were analyzed using descriptive statistics.	TMT_run1				5673352
5	doc29	Se observaron 15 agentes de control endémico, 5 enfermeros y 5 microscopistas en el desempeño de sus funciones en el programa.		Fifteen endemic control agents, 5 nurses and 5 microscopists were observed in the performance of their functions in the program.	TMT_run1	Fifteen endemic control agents, 5 <tag>nurses</tag> and 5 microscopists were observed in the performance of their functions in the program.	Linguistic Conventions - Punctuation	Minor	5673352
6	doc29	Las actividades de seguimiento del tratamiento y verificación de curación obtuvieron los respectivos porcentajes totales de cumplimiento: 72,0% y 12,1%.		Treatment follow-up and healing verification activities obtained the respective total percentages of compliance: 72.0% and 12.1%.	TMT_run1				5673352
7	doc29	Los microscopistas, evaluados en 9 actividades, obtuvieron un mayor porcentaje de cumplimiento de las actividades, mientras que las enfermeras y agentes de control endémico tuvieron una tasa de cumplimiento parcial o no realizaron determinadas actividades.		Microscopists, evaluated in 9 activities, obtained a higher percentage of compliance with activities, while nurses and endemic control agents had a partial compliance rate or did not perform certain activities.	TMT_run1	Microscopists, evaluated in 9 activities, obtained a higher percentage of compliance with activities, while nurses and endemic control agents <tag>had a partial compliance</tag> rate or did not perform certain activities.	Style - Non-fluent	Major	5673352
8	doc29	El Programa de Control de la Malaria se desempeña por debajo del nivel recomendado, sin cumplir con el estándar de oro establecido, lo que puede significar mantener o aumentar los casos de malária.	El Programa de Control de la Malaria se desempeña por debajo del nivel recomendado, sin cumplir con el estándar de oro establecido, lo que puede significar mantener o aumentar los casos de <tag>malária</tag>.	Malaria Control Program performs below the recommended level, without meeting the established gold standard, which may mean maintaining or increasing malaria cases.	TMT_run1			Minor	5673352
1	doc3	Hasta el año 2016, las opciones de tratamiento para los pacientes con carcinoma urotelial avanzado que progresaban durante o después del tratamiento de primera línea eran limitadas, siendo vinflunina el único fármaco aprobado en Europa en esta indicación.		Until 2016, treatment options for patients with advanced urothelial carcinoma progressing during or after first-line treatment were limited, with vinflunine being the only drug approved in Europe in this indication.	TMT_run1				5119698
2	doc3	Las únicas alternativas eran la inclusión en ensayo clínico o el tratamiento quimioterápico fuera de indicación con eficacia limitada y alta toxicidad.		The only alternatives were inclusion in a clinical trial or off-label chemotherapy with limited efficacy and high toxicity.	TMT_run1				5119698
3	doc3	En los últimos años se han aprobado tres fármacos inmunoterápicos en Europa (pembrolizumab, atezolizumab y nivolumab) y cincoen EEUU (pembrolizumab, atezolizumab, nivolumab,durvalumab y avelumab), logrando mejoras en términos de supervivencia global (SG), tasa de respuestas (TR) y perfil de tolerabilidad.		In recent years, three immunotherapy drugs have been approved in Europe (pembrolizumab, atezolizumab and nivolumab) and five in the US (pembrolizumab, atezolizumab, nivolumab, durvalumab and avelumab), achieving improvements in terms of overall survival (OS), response rate (RR) and tolerability profile.	TMT_run1	In recent years, three immunotherapy drugs have been approved in Europe (pembrolizumab, atezolizumab and nivolumab) and five in the US (pembrolizumab, atezolizumab, nivolumab, <tag>durvalumab</tag> and avelumab), achieving improvements in terms of overall survival (OS), response rate (RR) and tolerability profile.	Linguistic Conventions - Punctuation	Neutral	5119698
4	doc3	Recientemente, la FDA también ha aprobado dos fármacos muy prometedores en basea sus resultados en estudios fase II. Erdafitinib, el primer fármaco anti-diana para pacientes con alteraciones en FGFR 2/3, con una TR de 40% y una SG de 13,8 meses, y enfortumab-vedotin, un anticuerpo conjugado, con una TR de 44%, 12% respuestas completas (RC) y SG de11,7 meses, ocupan hoy un lugar en el panorama terapéutico anglosajón.		Recently, the FDA has also approved two very promising drugs based on their results in phase II studies. Erdafitinib, the first anti-target drug for patients with alterations in FGFR 2/3, with a TR of 40% and an OS of 13.8 months, and enfortumab-vedotin, a conjugated antibody, with a TR of 44%, 12% complete responses (CR) and OS of 11.7 months, now occupy a place in the Anglo-Saxon therapeutic landscape.	TMT_run1				5119698
5	doc3	Hay otros tratamientos antiFGFR, anticuerpos conjugados y combinaciones de inmunoterapia con fármacos que potencian su efecto con resultadosprometedores en estudios preliminares, pero que se deben confirmar en estudios más avanzados para suaprobación.		There are other antiFGFR treatments, conjugated antibodies and combinations of immunotherapy with drugs that potentiate their effect with promising results in preliminary studies, but which must be confirmed in more advanced studies for approval.	TMT_run1	There are other antiFGFR treatments, conjugated <tag>antibodies</tag> and combinations of immunotherapy with drugs that potentiate their effect with promising results in preliminary studies, but which must be confirmed in more advanced studies for approval.	Linguistic Conventions - Punctuation	Neutral	5119698
6	doc3	Por todo ello, el tratamiento del carcinoma urotelial avanzado está sufriendo cambios importantes, permaneciendo inalterado el reto de la individualización del tratamiento y la secuencia terapéutica.		Therefore, the treatment of advanced urothelial carcinoma is undergoing important changes, remaining unchanged the challenge of treatment individualization and therapeutic sequence.	TMT_run1	Therefore, the treatment of advanced urothelial carcinoma is undergoing important changes, remaining unchanged <tag>the</tag> challenge of treatment individualization and therapeutic sequence.	Linguistic Conventions - Grammar	Neutral	5119698
1	doc30	RESUMEN Contexto: El aborto es particularmente difícil de medir, especialmente en entornos legalmente restringidos, como en Pakistán.		Context: Abortion is particularly difficult to measure, especially in legally restricted settings, such as in Pakistan.	TMT_run1				5119698
2	doc30	El Experimento de Lista—una técnica para medir de manera indirecta comportamientos de salud sensibles—podría minimizar el hecho de que las personas encuestadas subnotifiquen el número de abortos debido al estigma o a restricciones legales; sin embargo, esta técnica no ha sido aplicada previamente para estimar la prevalencia del aborto en Pakistán.		The List Experiment—a technique for indirectly measuring sensitive health behaviors—could minimize the fact that respondents underreport the number of abortions due to stigma or legal restrictions; however, this technique has not previously been applied to estimate the abortion prevalence in Pakistan.	TMT_run1				5673352
3	doc30	Métodos: En 2018, se reclutó una muestra de 4,159 mujeres casadas en edad reproductiva, provenientes de dos comunidades de Karachi.		Methods: In 2018, a sample of 4,159 married women of reproductive age, from two communities in Karachi, were recruited.	TMT_run1				5119698
4	doc30	Las participantes completaron una encuesta que incluyó un experimento de lista doble para medir la prevalencia de aborto, así como preguntas directas sobre el aborto y otras características del contexto.		Participants completed a survey that included a double-list experiment to measure abortion prevalence, as well as direct questions about abortion and other background characteristics.	TMT_run1				5119698
5	doc30	Los datos se usaron para calcular estimaciones directas e indirectas de la prevalencia de aborto en la muestra en general y por características sociodemográficas, así como para probar el efecto de diseño.		Data were used to calculate direct and indirect estimates of abortion prevalence in the sample in general and by sociodemographic characteristics, as well as to test the design effect.	TMT_run1				5119698
6	doc30	Se realizaron análisis de regresión para examinar las asociaciones entre las características y los abortos reportados a partir de las preguntas directas y el experimento de lista.		Regression analyses were conducted to examine associations between characteristics and abortions reported from the direct questions and the list experiment.	TMT_run1				5119698
7	doc30	Resultados: La estimación de la prevalencia de aborto del experimento de lista fue del 16%; la estimación a partir de la pregunta directa fue del 8%.		Results: The estimate of the abortion prevalence of the list experiment was 16%; the estimate from the direct question was 8%.	TMT_run1				5119698
8	doc30	No se encontró evidencia de un efecto de diseño.		No evidence of a design effect was found.	TMT_run1				5673352
9	doc30	La notificación del número de abortos se asoció con la mayoría de las características seleccionadas en el modelo de regresión para la pregunta directa, pero con pocas características en los modelos de experimento de lista.		Reporting the number of abortions was associated with most of the characteristics selected in the regression model for the direct question, but with few characteristics in the list experiment models.	TMT_run1				5673352
10	doc30	Conclusiones: El hecho de que la estimación de la prevalencia de aborto en Karachi generada a partir del experimento de lista fue el doble que la obtenida a partir de preguntas directas, sugiere que el método indirecto reduce la subnotificación.		Conclusions: The fact that the estimate of the abortion prevalence in Karachi generated from the list experiment was twice that obtained from direct questions, suggests that the indirect method reduces underreporting.	TMT_run1				5119698
11	doc30	El experimento de lista podría ser útil para estimar el aborto en entornos similares y para mejorar la precisión de la recolección de datos sobre otros temas sensibles de salud.		The list experiment could be useful to estimate abortion in similar settings and to improve the accuracy of data collection on other sensitive health topics.	TMT_run1				5119698
1	doc31	Los primeros treinta años del siglo XIX significaron para México tiempos en pro de la Independencia, de la lucha armada y también fueron tiempos de fuerte inestabilidad política.		The first thirty years of the nineteenth century meant for Mexico times in favor of independence, of armed struggle and were also times of strong political instability.	TMT_run1	The first thirty years of the nineteenth century meant for Mexico times in favor of independence, of armed <tag>struggle</tag> and were also times of strong political instability.	Linguistic Conventions - Punctuation	Neutral	5119698
2	doc31	Los societarios padecieron inquietudes personales y problemas colectivos y los españoles peninsulares tuvieron que tomar decisiones frente al movimiento independentista.		The companies suffered from personal concerns and collective problems and the peninsular Spaniards had to make decisions in the face of the independence movement.	TMT_run1	The <tag>companies</tag> suffered from personal concerns and collective problems and the peninsular Spaniards had to make decisions in the face of the independence movement.	Accuracy - Mistranslation	Major	5673352
3	doc31	Quienes no lo aceptaron y lo combatieron, decidieron, en algunos casos, dejar voluntariamente la que ya era su segunda patria.		Those who did not accept it and fought against it, decided, in some cases, to voluntarily leave what was already their second homeland.	TMT_run1				5119698
4	doc31	Otros se manifestaron en favor de una u otra postura política y enfrentaron el destierro.		Others spoke out in favour of one political stance or another and faced exile.	TMT_run1				5119698
5	doc31	Es el caso de dos médicos españoles: uno de ellos, después de manifestarse en sus escritos contra la insurrección, aceptó que el movimiento era irreversible y la única solución a su postura fue el abandono voluntario de México.		This is the case of two Spanish doctors: one of them, after demonstrating in his writings against the insurrection, accepted that the movement was irreversible and the only solution to his position was the voluntary abandonment of Mexico.	TMT_run1				5119698
6	doc31	El otro sufrió el destierro obligado debido a su ideología.		The other suffered forced exile because of his ideology.	TMT_run1				5119698
7	doc31	Aquí estudiamos sus trayectorias paralelas, conscientes de que estas líneas, por definición, nunca se entrecruzan.		Here we study their parallel trajectories, aware that these lines, by definition, never intersected.	TMT_run1				5119698
8	doc31	Ellos no coincidieron durante su estancia mexicana, pero sí en el sostenimiento de sus ideologías y en sus aportes a la medicina.		They did not agree during their Mexican stay, but they did agree on the support of their ideologies and their contributions to medicine.	TMT_run1				5119698
9	doc31	El lector encontrará información sobre sus vidas personales y profesionales en su España antes de pasar a México, durante su estancia en este país y en su retorno a la patria de origen.		The reader will find information about their personal and professional lives in their Spain before moving to Mexico, during their stay in this country and on their return to their homeland.	TMT_run1	The reader will find information about their personal and professional lives in their Spain before moving to Mexico, during their stay in this <tag>country</tag> and on their return to their homeland.	Linguistic Conventions - Punctuation	Neutral	5119698
1	doc33	Están apareciendo evidencias de que la incidencia del cáncer colorrectal (colorectal cancer, CRC) está aumentando en adultos jóvenes, pero se carece de la epidemiología descriptiva necesaria para comprender mejor estas tendencias.		Evidence is emerging that the incidence of colorectal cancer (colorectal cancer, CRC) is increasing in young adults, but the descriptive epidemiology needed to better understand these trends is lacking.	TMT_run1				5119698
2	doc33	MÉTODOS: Se realizó un estudio de cohortes de base poblacional de todos los adultos de 20 a 49 años diagnosticados de CRC en Inglaterra entre 1974 y 2015.		Methods: A population-based cohort study was conducted of all adults aged 20 to 49 years diagnosed with CRC in England between 1974 and 2015.	TMT_run1				5119698
3	doc33	Los datos se extrajeron de la base de datos NCRAS utilizando los códigos ICD9/10 para el CRC.		Data were extracted from the NCRAS database using the ICD9/10 codes for CRC.	TMT_run1				5119698
4	doc33	Las tendencias temporales en las tasas de incidencia específicas por edad (incidence rates, IR) según el sexo, la localización anatómica, el quintil del índice de privación múltiple (index of multiple deprivation, IMD) y la región geográfica se analizaron mediante un modelo de regresión joinpoint.		Time trends in age-specific incidence rates (incidence rates, RI) by sex, anatomical location, multiple deprivation index quintile (index of multiple deprivation, IMD) and geographic region were analyzed using a joinpoint regression model.	TMT_run1	Time trends in age-specific incidence rates (incidence rates, RI) by sex, anatomical location, multiple <tag>deprivation</tag> index quintile (index of multiple deprivation, IMD) and geographic region were analyzed using a joinpoint regression model.	Linguistic Conventions - Grammar	Neutral	5119698
4	doc33	Las tendencias temporales en las tasas de incidencia específicas por edad (incidence rates, IR) según el sexo, la localización anatómica, el quintil del índice de privación múltiple (index of multiple deprivation, IMD) y la región geográfica se analizaron mediante un modelo de regresión joinpoint.		Time trends in age-specific incidence rates (incidence rates, RI) by sex, anatomical location, multiple deprivation index quintile (index of multiple deprivation, IMD) and geographic region were analyzed using a joinpoint regression model.	TMT_run1	Time trends in age-specific incidence rates (incidence rates, RI) by sex, anatomical location, multiple deprivation index quintile <tag>(index of multiple deprivation, IMD)</tag> and geographic region were analyzed using a joinpoint regression model.	Linguistic Conventions - Punctuation	Neutral	5119698
5	doc33	Se analizaron un total de 56.134 nuevos diagnósticos de CRC.		A total of 56,134 new diagnoses of CRC were analyzed.	TMT_run1				5673352
6	doc33	El aumento más sostenido en la IR se produjo en el grupo de edad de 20 a 29 años, principalmente a expensas de un incremento de los tumores distales.		The most sustained increase in RI occurred in the 20- to 29-year-old age group, which was mainly at the expense of an increase in distal tumours.	TMT_run1	The most sustained increase in RI occurred in the 20- to 29-year-old age group, which was mainly at the expense of an increase in distal <tag>tumours</tag>.	Linguistic Conventions - Spelling	Neutral	5119698
7	doc33	La magnitud de los aumentos de IR fue similar en ambos sexos y en los quintiles del IMD, aunque los aumentos más pronunciados en la incidencia se registraron en las regiones del sur de Inglaterra.		The magnitude of IR increases was similar in both sexes and IMD quintiles, although the most pronounced increases in incidence were recorded in the southern regions of England.	TMT_run1				5119698
8	doc33	CONCLUSIÓN: El CRC ya no debe ser considerado una enfermedad de las personas mayores: los cambios en las tasas de incidencia deberán tenerse en cuenta en las futuras políticas de cribado, en las estrategias preventivas y en los proyectos de investigación, así como para aumentar la toma de conciencia de la población de que las personas más jóvenes deben estar al corriente de los síntomas del CRC.		Conclusion: CRC should no longer be considered a disease of the elderly: changes in incidence rates should be taken into account in future screening policies, preventive strategies and research projects, as well as to increase the population's awareness that younger people should be aware of CRC symptoms.	TMT_run1	Conclusion: CRC should no longer be considered a disease of the elderly: changes in incidence rates should be taken into account in future screening policies, preventive <tag>strategies</tag> and research projects, as well as to increase the population's awareness that younger people should be aware of CRC symptoms.	Linguistic Conventions - Punctuation	Neutral	5119698
1	doc34	Existe escasa bibliografía cualitativa centrada en comprender la perspectiva de los padres de adolescentes implicados en la delincuencia, y no existe bibliografía anterior que haya analizado cómo la situación de ser padre de un adolescente que está implicado en la delincuencia se conjuga con ser padre inmigrante.		There is little qualitative literature focused on understanding the perspective of parents of adolescents involved in crime, and there is no previous literature that has analyzed how the situation of being a parent of an adolescent who is involved in crime is conjugated with being an immigrant parent.	TMT_run1				5119698
2	doc34	El presente estudio fenomenológico analizó, desde la óptica de padres inmigrantes, cómo ellos entienden la participación de sus hijos en conductas delictivas.		The current phenomenological study analyzed, from the perspective of immigrant parents, how they understand their children's participation in criminal behaviors.	TMT_run1				5119698
3	doc34	Para ello, analizó entrevistas semiestructuradas detalladas realizadas con catorce padres inmigrantes (10 madres y 4 padres) de la antigua Unión Soviética en Israel de niños tratados en centros de rehabilitación para jóvenes delincuentes.		To this end, it analyzed detailed semi-structured interviews conducted with fourteen immigrant parents (10 mothers and 4 fathers) from the former Soviet Union in Israel of children treated in rehabilitation centres for young offenders.	TMT_run1				5673352
4	doc34	Los análisis de datos revelaron una reducción gradual de la conducta de los niños atribuida a la etapa del desarrollo de la adolescencia, las presiones de la inmigración y el conflicto cultural.		Data analyses revealed a gradual reduction in children's behavior attributed to the developmental stage of adolescence, immigration pressures and cultural conflict.	TMT_run1	Data analyses revealed a gradual reduction in children's behavior attributed to the developmental stage of adolescence, immigration <tag>pressures</tag> and cultural conflict.	Linguistic Conventions - Punctuation	Neutral	5119698
5	doc34	Estos tres factores se entrelazan para crear un tejido dentro del cual ellos ven a sus hijos recurriendo a la delincuencia.		These three factors intertwine to create a tissue within which they see their children resorting to crime.	TMT_run1				5119698
6	doc34	La pérdida de control gradual de los padres está equilibrada por intentos de idealizar la relación entre padres e hijos y de disminuir la gravedad de los delitos cometidos.		The gradual loss of parental control is balanced by attempts to idealise the relationship between parents and children and to diminish the seriousness of the crimes committed.	TMT_run1	The gradual loss of parental control is balanced by attempts to <tag>idealise</tag> the relationship between parents and children and to diminish the seriousness of the crimes committed.	Linguistic Conventions - Spelling	Neutral	5119698
6	doc34	La pérdida de control gradual de los padres está equilibrada por intentos de idealizar la relación entre padres e hijos y de disminuir la gravedad de los delitos cometidos.		The gradual loss of parental control is balanced by attempts to idealise the relationship between parents and children and to diminish the seriousness of the crimes committed.	TMT_run1	The gradual loss of parental control is balanced by attempts to idealise the relationship between parents and children and <tag>to</tag> diminish the seriousness of the crimes committed.	Linguistic Conventions - Grammar	Neutral	5119698
7	doc34	Ellos describen varias experiencias diversas e incluso contradictorias de sí mismos como padres y sus luchas para armar experiencias incoherentes y alternadas de sí mismos como padres.		They describe several diverse and even contradictory experiences of themselves as parents and their struggles to assemble incoherent and alternating experiences of themselves as parents.	TMT_run1				5119698
8	doc34	A pesar del papel fundamental que pueden desempeñar en la rehabilitación de sus hijos, así como del distrés que ellos mismos sufren, los padres de niños implicados en conductas delictivas han sido ignorados con frecuencia en las investigaciones.		Despite the fundamental role they can play in the rehabilitation of their children, as well as the distress they themselves suffer, parents of children involved in criminal behaviour have often been ignored in research.	TMT_run1	Despite the fundamental role they can play in the rehabilitation of their children, as well as the distress they themselves suffer, parents of children involved in criminal <tag>behaviour</tag> have often been ignored in research.	Linguistic Conventions - Spelling	Neutral	5119698
8	doc34	A pesar del papel fundamental que pueden desempeñar en la rehabilitación de sus hijos, así como del distrés que ellos mismos sufren, los padres de niños implicados en conductas delictivas han sido ignorados con frecuencia en las investigaciones.		Despite the fundamental role they can play in the rehabilitation of their children, as well as the distress they themselves suffer, parents of children involved in criminal behaviour have often been ignored in research.	TMT_run1	Despite the fundamental role they can play in the rehabilitation of their children, as well as the distress they <tag>themselves</tag> suffer, parents of children involved in criminal behaviour have often been ignored in research.	Style - Non-fluent	Neutral	5119698
9	doc34	El reconocimiento de las experiencias y los puntos de vista de los padres puede permitir el desarrollo de estrategias terapéuticas adecuadas que los apoyen y maximizar sus habilidades para que ayuden a sus hijos.		Recognition of parents' experiences and points of view may allow the development of appropriate therapeutic strategies to support them and maximize their skills to help their children.	TMT_run1				5119698
1	doc35	Introducción.		Introduction:	TMT_run1				5119698
2	doc35	La prevalencia del consumo de Cannabis sigue en aumento en el mundo, especialmente, entre adolescentes.		The prevalence of cannabis use continues to increase worldwide, especially among adolescents.	TMT_run1				5119698
3	doc35	Dicho consumo se sobrepone al de cigarrillos y otras sustancias lícitas e ilícitas, y se ha asociado con síntomas depresivos e incremento del riesgo suicida.		Such consumption overlaps that of cigarettes and other licit and illicit substances, and has been associated with depressive symptoms and increased suicidal risk.	TMT_run1	Such consumption overlaps that of cigarettes and other licit and illicit <tag>substances,</tag> and has been associated with depressive symptoms and increased suicidal risk.	Linguistic Conventions - Punctuation	Neutral	5119698
4	doc35	En el contexto colombiano poco se conoce sobre la relación entre el consumo de Cannabis y el riesgo de suicidio.		In the Colombian context, little is known about the relationship between cannabis use and suicide risk.	TMT_run1				5673352
5	doc35	Objetivo.		Objective:	TMT_run1	<tag>Objective:</tag>	Linguistic Conventions - Punctuation	Neutral	5673352
6	doc35	Evaluar la asociación entre el consumo de Cannabis y el riesgo suicida en adolescentes escolarizados de Santa Marta, Colombia.		To evaluate the association between cannabis use and suicidal risk in adolescents attending school in Santa Marta, Colombia.	TMT_run1				5119698
7	doc35	Materiales y métodos.		Materials and methods:	TMT_run1	<tag>Materials and methods:</tag>	Linguistic Conventions - Punctuation	Neutral	5673352
8	doc35	Se hizo un estudio transversal con una muestra probabilística de estudiantes de media vocacional entre los 13 y los 17 años de edad en colegios oficiales y privados.		A cross-sectional study was conducted with a probabilistic sample of students of vocational average between 13 and 17 years of age in official and private schools.	TMT_run1				5119698
9	doc35	Se indagó sobre el consumo de Cannabis alguna vez en la vida y se cuantificó el riesgo suicida con la Center for Epidemiologic Studies on Depression Scale.		Cannabis use at some point in life was investigated and suicide risk was quantified with the Center for Epidemiologic Studies on Depression Scale.	TMT_run1				5673352
10	doc35	Las puntuaciones superiores a ocho se categorizaron como riesgo suicida elevado.		Scores above eight were categorized as high suicidal risk.	TMT_run1				5673352
11	doc35	Se estimó la razón de oportunidad (OR) cruda y la ajustada.		Crude and adjusted odds ratio (OR) were estimated.	TMT_run1				5673352
12	doc35	Resultados.		Results:	TMT_run1				5119698
13	doc35	Participaron 1.462 estudiantes.		A total of 1.462 students participated.	TMT_run1	A total of <tag>1.462</tag> students participated.	Locale Conventions - Number format	Neutral	5119698
14	doc35	La media para la edad fue de 14,4 años (desviación estándar, DE=0,8) y el 60,3 % correspondía a mujeres.		The mean age was 14.4 years (standard deviation, SD=0.8) and 60.3 % corresponded to women.	TMT_run1				5119698
15	doc35	La prevalencia del consumo de Cannabis alguna vez en la vida fue del 11,6 % (IC95% 10,0-13,2) y el 13,3 % (IC95% 11,6-15,0) de los estudiantes presentó riesgo suicida elevado.		The prevalence of Cannabis use at some point in life was 11.6 % (95%CI 10.0-13.2) and 13.3 % (95%CI 11.6-15.0) of students had elevated suicidal risk.	TMT_run1				5119698
16	doc35	El consumo de Cannabis se asoció con dicho riesgo ajustado por otras variables (OR=1,88; IC95% 1,23-2,88).		Cannabis consumption was associated with such risk adjusted by other variables (OR=1.88; 95%CI 1.23-2.88).	TMT_run1	Cannabis consumption was associated with such <tag>risk adjusted</tag> by other variables (OR=1.88; 95%CI 1.23-2.88).	Linguistic Conventions - Spelling	Neutral	5119698
17	doc35	Conclusiones.		Conclusions:	TMT_run1	<tag>Conclusions:</tag>	Linguistic Conventions - Punctuation	Minor	5673352
18	doc35	El consumo de Cannabis se asoció con el riesgo suicida elevado en adolescentes escolarizados de Santa Marta, Colombia.		Cannabis use was associated with elevated suicidal risk in schooled adolescents from Santa Marta, Colombia.	TMT_run1				5673352
1	doc36	Estudio prospectivo, aleatorizado, con 40 pacientes obesos divididos en dos grupos: BGL 2D o 3D.		Prospective, randomized study with 40 obese patients divided into two groups: BGL 2D or 3D.	TMT_run1	<tag>Prospective</tag>, randomized study with 40 obese patients divided into two groups: BGL 2D or 3D.	Linguistic Conventions - Grammar	Neutral	5119698
2	doc36	El objetivo principal fue medir el tiempo al realizar la gastroyeyunoanastomosis manual.		The main objective was to measure the time when performing manual gastrojejunal anastomosis.	TMT_run1				5673352
